time,time,time,0,q,p1,p2,p3
1591993913.9062219,0.0,0.0,0.0,-0.6963899706208124,-0.0010637170362097009,-0.030239519549866974,0.7170254170999036
1591993913.9162219,0.0,0.0,0.0,-0.6963904609837278,-0.0010650814915996475,-0.030236208141666495,0.7170250784758113
1591993913.9262218,0.0,0.0,0.0,-0.6963959228360221,-0.0010651652232511652,-0.030229161788636088,0.7170200706911813
1591993913.9362218,0.0,0.0,0.0,-0.6963977912454368,-0.0010622585576770917,-0.030220035348891783,0.7170186450921338
1591993913.9462218,0.0,0.0,0.0,-0.696397932795526,-0.0010588485549231925,-0.030216758263089855,0.7170186507699432
1591993913.9562218,0.0,0.0,0.0,-0.6963968168023426,-0.001052964268771436,-0.030211134524596835,0.717019980284466
1591993913.9662218,0.0,0.0,0.0,-0.6964031874811452,-0.0010452761969403015,-0.03020341819303499,0.7170141291162109
1591993913.9762218,0.0,0.0,0.0,-0.6963993693770867,-0.001049905365612597,-0.030200289043504573,0.7170179624791037
1591993913.9862218,0.0,0.0,0.0,-0.6963966868080961,-0.0010524971199749704,-0.03018381711346333,0.7170212576805756
1591993913.9962218,0.0,0.0,0.0,-0.6963937492926779,-0.0010456895942155013,-0.030172731824931083,0.7170245872149323
1591993914.0062218,0.0,0.0,0.0,-0.6963930433508109,-0.001039710321148814,-0.030171055582297913,0.7170253521058608
1591993914.0162218,0.0,0.0,0.0,-0.6963947880294108,-0.001037512216018311,-0.030171211745306358,0.7170236542268443
1591993914.0262218,0.0,0.0,0.0,-0.6963937793763535,-0.0010394980416237347,-0.030162574416399753,0.7170249943950185
1591993914.0362217,0.0,0.0,0.0,-0.6963895549430679,-0.0010377212033127426,-0.030164218271785337,0.7170290306695033
1591993914.0462217,0.0,0.0,0.0,-0.6963869088005598,-0.0010336220949862865,-0.03016299817636566,0.7170316578771705
1591993914.0562217,0.0,0.0,0.0,-0.6963886281174991,-0.0010291115361746506,-0.03015859297018199,0.7170301798423296
1591993914.0662217,0.0,0.0,0.0,-0.6963913036749784,-0.001034977037467506,-0.030151289372748687,0.7170278800013323
1591993914.0762217,0.0,0.0,0.0,-0.696394051192359,-0.001038142618834048,-0.030152138439169984,0.7170251712697676
1591993914.0862217,0.0,0.0,0.0,-0.6963975028775653,-0.001033206874876991,-0.030150164204684735,0.7170219090014116
1591993914.0962217,0.0,0.0,0.0,-0.696397834588523,-0.0010290434480875797,-0.03013831549427419,0.7170220909868126
1591993914.1062217,0.0,0.0,0.0,-0.69640299828772,-0.001026341419238398,-0.030139487557376485,0.717017030367766
1591993914.1162217,0.0,0.0,0.0,-0.6964053718694657,-0.0010244637321225915,-0.030141537129945647,0.7170146415691675
1591993914.1262217,0.0,0.0,0.0,-0.6963987560262264,-0.0010253492270909765,-0.030141908586031652,0.7170210503155583
1591993914.1362216,0.0,0.0,0.0,-0.696388014971614,-0.001037473772637394,-0.030144087752985656,0.7170313732131157
1591993914.1462216,0.0,0.0,0.0,-0.6963873412300583,-0.0010461387265830815,-0.03014949660567876,0.7170317875689338
1591993914.1562216,0.0,0.0,0.0,-0.6963882615959244,-0.0010581444364315938,-0.030160990163560122,0.7170303926571061
1591993914.1662216,0.0,0.0,0.0,-0.6963881130836115,-0.0010633162425894335,-0.030162722969863557,0.7170304564086741
1591993914.1762216,0.0,0.0,0.0,-0.6963887646925258,-0.0010607732544528346,-0.03015456841101008,0.7170301703339538
1591993914.1862216,0.0,0.0,0.0,-0.6963898712065535,-0.0010574409447169867,-0.03014757549082693,0.7170293945901979
1591993914.1962216,0.0,0.0,0.0,-0.6963817394958584,-0.0010470146409829056,-0.030138209854913847,0.7170377011616729
1591993914.2062216,0.0,0.0,0.0,-0.6963732995603761,-0.0010535374732636707,-0.030142715086454615,0.7170456989636312
1591993914.2162216,0.0,0.0,0.0,-0.6963685509672132,-0.0010619054638987106,-0.030144664721222007,0.7170502163453107
1591993914.2262216,0.0,0.0,0.0,-0.6963622492159782,-0.0010720814211710658,-0.030150882643956635,0.7170560594699621
1591993914.2362216,0.0,0.0,0.0,-0.6963533932586045,-0.0010885066377101956,-0.030161497409815535,0.7170641888334174
1591993914.2462215,0.0,0.0,0.0,-0.6963485079181488,-0.0010899963687762185,-0.030166296848325298,0.7170687288278961
1591993914.2562215,0.0,0.0,0.0,-0.6963451898499969,-0.0010972402565246255,-0.030179058938332625,0.7170714030231906
1591993914.2662215,0.0,0.0,0.0,-0.6963424307930095,-0.0010962827926792747,-0.03018827925085826,0.71707369562888
1591993914.2762215,0.0,0.0,0.0,-0.6963422987784056,-0.0010950794733457535,-0.030192051434359355,0.7170736668820566
1591993914.2862215,0.0,0.0,0.0,-0.6963371700049149,-0.0011013222918997401,-0.030188037694080468,0.7170788066850354
1591993914.2962215,0.0,0.0,0.0,-0.6963328532373784,-0.001102902687966429,-0.030178372708730514,0.7170834029693482
1591993914.3062215,0.0,0.0,0.0,-0.6963361322808812,-0.0010986314961709226,-0.030168208729335934,0.7170806531073549
1591993914.3162215,0.0,0.0,0.0,-0.6963362864197595,-0.0010953676817244834,-0.030164744274375876,0.7170806541673461
1591993914.3262215,0.0,0.0,0.0,-0.6963363824898763,-0.0010931175451301175,-0.03016253821214656,0.7170806571089898
1591993914.3362215,0.0,0.0,0.0,-0.696336421957177,-0.0010947492762375327,-0.030158602170002446,0.717080781837435
1591993914.3462214,0.0,0.0,0.0,-0.6963363567229105,-0.0010998295944994417,-0.030156028717444185,0.717080945643751
1591993914.3562214,0.0,0.0,0.0,-0.6963354523422975,-0.0011051267725064604,-0.030155143645933136,0.7170818529273133
1591993914.3662214,0.0,0.0,0.0,-0.69633065397332,-0.0011111387566304894,-0.03015304191579459,0.7170865915379775
1591993914.3762214,0.0,0.0,0.0,-0.6963291358892275,-0.0011135214512839643,-0.030150423769135636,0.7170881720697193
1591993914.3862214,0.0,0.0,0.0,-0.6963238106398217,-0.0011244849823961547,-0.03014911305028264,0.717093381076184
1591993914.3962214,0.0,0.0,0.0,-0.6963214287613522,-0.0011181354538222826,-0.03016001943725613,0.7170952452501554
1591993914.4062214,0.0,0.0,0.0,-0.6963194667777259,-0.0011210190231840508,-0.030167459397255528,0.7170968329639992
1591993914.4162214,0.0,0.0,0.0,-0.6963144974066598,-0.0011228413947928597,-0.03017347963032941,0.7171014021882723
1591993914.4262214,0.0,0.0,0.0,-0.6963096168091657,-0.0011254412501609597,-0.030175033115829867,0.7171060718233263
1591993914.4362214,0.0,0.0,0.0,-0.6963058617243831,-0.001131868879286704,-0.030172772381640112,0.7171098030253147
1591993914.4462214,0.0,0.0,0.0,-0.6962995856991397,-0.001127288962784089,-0.030167884489681822,0.7171161097811474
1591993914.4562213,0.0,0.0,0.0,-0.6962957188667136,-0.0011271877379551022,-0.030167798518572812,0.7171198681298676
1591993914.4662213,0.0,0.0,0.0,-0.6962929015466838,-0.001132296915765582,-0.030167722372924564,0.717122598772498
1591993914.4762213,0.0,0.0,0.0,-0.6962873250464698,-0.001131467015437739,-0.030160836156215984,0.7171283041905585
1591993914.4862213,0.0,0.0,0.0,-0.6962743016900478,-0.00112935272697232,-0.03015744108714783,0.7171410949213095
1591993914.4962213,0.0,0.0,0.0,-0.6962697652855241,-0.001130987060528878,-0.0301612813338064,0.717145335268728
1591993914.5062213,0.0,0.0,0.0,-0.6962696026241005,-0.001133594456126584,-0.030166369188572614,0.7171452750905964
1591993914.5162213,0.0,0.0,0.0,-0.6962649061911044,-0.0011372026438093092,-0.03017179154259361,0.7171496009663915
1591993914.5262213,0.0,0.0,0.0,-0.6962612477975332,-0.0011366053290279132,-0.030172194730484103,0.7171531367596868
1591993914.5362213,0.0,0.0,0.0,-0.6962571582850196,-0.0011445115679211216,-0.03016397676094706,0.7171574402710321
1591993914.5462213,0.0,0.0,0.0,-0.6962571618871973,-0.0011445803375447511,-0.030163877475488706,0.717157440840069
1591993914.5562212,0.0,0.0,0.0,-0.6962560530515375,-0.0011447325096724244,-0.03016608138075068,0.717158424405474
1591993914.5662212,0.0,0.0,0.0,-0.6962534525272904,-0.0011456895086351434,-0.030171721028688335,0.7171607103594261
1591993914.5762212,0.0,0.0,0.0,-0.6962532650344353,-0.0011499102538253807,-0.03017587660582702,0.7171607107921625
1591993914.5862212,0.0,0.0,0.0,-0.6962525157174551,-0.0011525619142408589,-0.030178616654274956,0.7171613186976208
1591993914.5962212,0.0,0.0,0.0,-0.6962448721523238,-0.001161633275015508,-0.03018544857065516,0.7171684371821093
1591993914.6062212,0.0,0.0,0.0,-0.6962448053109376,-0.0011660883829058988,-0.03018386216571329,0.7171685616088385
1591993914.6162212,0.0,0.0,0.0,-0.6962474788030879,-0.0011713788399436242,-0.030175032613316135,0.7171663289929201
1591993914.6262212,0.0,0.0,0.0,-0.6962518208460676,-0.0011753409713208267,-0.030164416389388632,0.7171625537628369
1591993914.6362212,0.0,0.0,0.0,-0.696253044879991,-0.0011780241317999598,-0.030163778773993403,0.7171613878240679
1591993914.6462212,0.0,0.0,0.0,-0.6962555328223167,-0.001180777130713838,-0.03017189624220063,0.7171586263634075
1591993914.6562212,0.0,0.0,0.0,-0.6962611385836369,-0.001174341480707684,-0.030170900571331496,0.7171532364674876
1591993914.6662211,0.0,0.0,0.0,-0.6962610680410278,-0.0011774552626800743,-0.030170871284053206,0.7171533010454201
1591993914.6762211,0.0,0.0,0.0,-0.6962606695844261,-0.0011903136733509001,-0.030176035979126367,0.7171534493989346
1591993914.6862211,0.0,0.0,0.0,-0.6962601185396975,-0.001195142148730668,-0.030179927065575457,0.7171538126087916
1591993914.696221,0.0,0.0,0.0,-0.6962576478639947,-0.0012055105875003515,-0.030185994651784794,0.717155938582352
1591993914.706221,0.0,0.0,0.0,-0.6962571756398624,-0.001208164424521468,-0.03019699178138773,0.7171559296178907
1591993914.716221,0.0,0.0,0.0,-0.6962569731178833,-0.0012130192224451884,-0.030201701680245763,0.7171559197160101
1591993914.726221,0.0,0.0,0.0,-0.6962564362413839,-0.00121639858159719,-0.030197492933500523,0.7171566124497855
1591993914.736221,0.0,0.0,0.0,-0.6962542834858257,-0.0012130675913310858,-0.030200543931246854,0.7171585796014142
1591993914.746221,0.0,0.0,0.0,-0.6962556758780598,-0.0012177845231081555,-0.03021406187166402,0.7171566504324639
1591993914.756221,0.0,0.0,0.0,-0.6962598108459804,-0.001217852019762686,-0.030213980646138963,0.7171526392687763
1591993914.766221,0.0,0.0,0.0,-0.696264076797199,-0.0012241911486353652,-0.030208109492292037,0.7171487341025753
1591993914.776221,0.0,0.0,0.0,-0.6962599264114161,-0.0012281397504379336,-0.030207753944658428,0.7171527718283188
1591993914.786221,0.0,0.0,0.0,-0.6962545176548484,-0.0011890646874612627,-0.030247377738463532,0.7171564186369638
1591993914.796221,0.0,0.0,0.0,-0.6962518897927296,-0.0011680512249021464,-0.03026327700754644,0.717158333724445
1591993914.806221,0.0,0.0,0.0,-0.6962449836389021,-0.001116122350571638,-0.03029291868191954,0.7171638691825681
1591993914.816221,0.0,0.0,0.0,-0.6962427310638934,-0.0010439816197499823,-0.030327761002132157,0.7171646908357643
1591993914.826221,0.0,0.0,0.0,-0.696237547619441,-0.0009588080058248207,-0.030308301723157304,0.717170665914505
1591993914.836221,0.0,0.0,0.0,-0.69623884280679,-0.0009469743818604147,-0.030257606471166293,0.7171715645833687
1591993914.846221,0.0,0.0,0.0,-0.6962407753676538,-0.0009681023342031418,-0.030142915553228292,0.7171744903935755
1591993914.856221,0.0,0.0,0.0,-0.696241324876234,-0.0009764279180385196,-0.03011022798550692,0.7171753190686636
1591993914.866221,0.0,0.0,0.0,-0.6962414754061889,-0.0009648867155261109,-0.030115454335028914,0.717174969073746
1591993914.876221,0.0,0.0,0.0,-0.6962476851336173,-0.0009205399475431423,-0.03009801745853151,0.7171697308793324
1591993914.886221,0.0,0.0,0.0,-0.6962481661588722,-0.0009050987378253841,-0.03009142446472911,0.717169560162312
1591993914.896221,0.0,0.0,0.0,-0.6962340624060501,-0.0008952140529102219,-0.030108619215438,0.7171825429878963
1591993914.906221,0.0,0.0,0.0,-0.696234091111729,-0.0008847632226820447,-0.030119290116716293,0.7171820799187215
1591993914.916221,0.0,0.0,0.0,-0.6962335914116923,-0.0008721311815854805,-0.030131124105730864,0.7171820834226263
1591993914.926221,0.0,0.0,0.0,-0.6962315687548266,-0.0008532125128296511,-0.030146310315128627,0.7171834316709892
1591993914.936221,0.0,0.0,0.0,-0.69623016514881,-0.0007756649701514014,-0.030143264470533674,0.7171850052580051
1591993914.9462209,0.0,0.0,0.0,-0.6962214373111334,-0.0006304750930735581,-0.030135725891921167,0.7171939394135142
1591993914.9562209,0.0,0.0,0.0,-0.696217414715623,-0.0004983472998665046,-0.0301830765625209,0.7171959570061064
1591993914.9662209,0.0,0.0,0.0,-0.6962021042056313,-0.00028917727159240997,-0.030259734642528468,0.717207702535847
1591993914.9762208,0.0,0.0,0.0,-0.6961470147179314,0.0001864570117301721,-0.030294882476154382,0.7172595608914035
1591993914.9862208,0.0,0.0,0.0,-0.6961322997089724,0.0009534192615932648,-0.030343335868702935,0.7172710993530452
1591993914.9962208,0.0,0.0,0.0,-0.6961237451258135,0.0015156804981174036,-0.030374301205412478,0.7172772885907979
1591993915.0062208,0.0,0.0,0.0,-0.6961209527238744,0.0018864737463896997,-0.03038890901259487,0.7172784744085866
1591993915.0162208,0.0,0.0,0.0,-0.6961156864674194,0.0025046309358361697,-0.030402516892666508,0.7172810117754511
1591993915.0262208,0.0,0.0,0.0,-0.6961003057736844,0.003973519665231004,-0.03041886032392093,0.71728851849398
1591993915.0362208,0.0,0.0,0.0,-0.6960867764194462,0.004985931457836611,-0.03045538988810122,0.7172940593400499
1591993915.0462208,0.0,0.0,0.0,-0.6960798711376145,0.005335686641454873,-0.030510732585510805,0.7172959210349256
1591993915.0562208,0.0,0.0,0.0,-0.6960785051636482,0.005541576920026373,-0.030654898635029865,0.7172895291960976
1591993915.0662208,0.0,0.0,0.0,-0.696070729861533,0.0053450166321456745,-0.030687422559198162,0.7172971850875183
1591993915.0762208,0.0,0.0,0.0,-0.6960704145781355,0.0052985604680576195,-0.030661303335531204,0.7172989523033907
1591993915.0862207,0.0,0.0,0.0,-0.6960703475033756,0.0052084287024515225,-0.030577172018423304,0.717303268281518
1591993915.0962207,0.0,0.0,0.0,-0.6960647086929971,0.005084999350502917,-0.030551754262455183,0.7173107069357154
1591993915.1062207,0.0,0.0,0.0,-0.6960615765149717,0.004883651706350828,-0.030530946524439738,0.7173160320722446
1591993915.1162207,0.0,0.0,0.0,-0.6960594921428993,0.005069235499051028,-0.030592610610004425,0.7173141346624604
1591993915.1262207,0.0,0.0,0.0,-0.69604524828588,0.005955868082273935,-0.031078276713025856,0.7173002698886264
1591993915.1362207,0.0,0.0,0.0,-0.6960417372359963,0.00610365682570982,-0.031176877841252316,0.717298151786054
1591993915.1462207,0.0,0.0,0.0,-0.6960415204348381,0.006314145511637926,-0.031293541560287554,0.7172914662600401
1591993915.1562207,0.0,0.0,0.0,-0.6960447494716034,0.006333941824477606,-0.03130815676651122,0.7172875205441147
1591993915.1662207,0.0,0.0,0.0,-0.696044744215291,0.006286745852205098,-0.03129208338884697,0.7172886418249023
1591993915.1762207,0.0,0.0,0.0,-0.6960558775898875,0.006116454361945254,-0.03124452304522148,0.717281378433475
1591993915.1862206,0.0,0.0,0.0,-0.6960810605318052,0.005855047275770571,-0.031195688742535137,0.7172612518363309
1591993915.1962206,0.0,0.0,0.0,-0.6960841951710748,0.005791909028163199,-0.0311889420419165,0.7172590165321191
1591993915.2062206,0.0,0.0,0.0,-0.6961033809573023,0.005761885649659004,-0.031224873420789914,0.717239072618282
1591993915.2162206,0.0,0.0,0.0,-0.6961187778819065,0.005839647902274881,-0.031299646767717154,0.7172202431384164
1591993915.2262206,0.0,0.0,0.0,-0.6961192887534577,0.005915157492927846,-0.0313531386021994,0.7172167903139958
1591993915.2362206,0.0,0.0,0.0,-0.696125169317307,0.006151086959124872,-0.031481168239594286,0.7172034919068391
1591993915.2462206,0.0,0.0,0.0,-0.6961274416369203,0.006175574373311132,-0.03148966963834741,0.7172007025713699
1591993915.2562206,0.0,0.0,0.0,-0.6961348172316444,0.006144140572729507,-0.03143318055651485,0.7171962916983974
1591993915.2662206,0.0,0.0,0.0,-0.6961455482248692,0.006093527861337767,-0.031394671474023486,0.7171879928286345
1591993915.2762206,0.0,0.0,0.0,-0.6961523093465987,0.00606530594415678,-0.03137116706535224,0.7171826992453548
1591993915.2862206,0.0,0.0,0.0,-0.6961538953220932,0.006080878440293174,-0.03137351249246398,0.7171809235519299
1591993915.2962205,0.0,0.0,0.0,-0.6961477254420443,0.006281816091740281,-0.03148540240046521,0.7171802623082559
1591993915.3062205,0.0,0.0,0.0,-0.6961423675627246,0.006517644981196841,-0.031639479368881215,0.7171765858942731
1591993915.3162205,0.0,0.0,0.0,-0.6961455570180236,0.006679785329421233,-0.03175987430672366,0.7171666849527003
1591993915.3262205,0.0,0.0,0.0,-0.6961466028880263,0.006689393641383852,-0.03181914138620558,0.7171629528904664
1591993915.3362205,0.0,0.0,0.0,-0.6961503911230414,0.006520434497816239,-0.03195811896541624,0.7171546491415944
1591993915.3462205,0.0,0.0,0.0,-0.6961442736769258,0.00633305582886679,-0.0320576520135625,0.7171578203590736
1591993915.3562205,0.0,0.0,0.0,-0.6961371536363683,0.006225810921119467,-0.03209910465908075,0.7171638209270491
1591993915.3662205,0.0,0.0,0.0,-0.6961268728660626,0.006105555892403434,-0.03213517724241615,0.7171732162959229
1591993915.3762205,0.0,0.0,0.0,-0.6961166366224439,0.006034403132118238,-0.03218651891183299,0.7171814553043065
1591993915.3862205,0.0,0.0,0.0,-0.6961129168135652,0.006110470855667782,-0.032243341190258255,0.717181867438128
1591993915.3962204,0.0,0.0,0.0,-0.6961106553704655,0.006242237211332861,-0.03233408636680128,0.7171788432150944
1591993915.4062204,0.0,0.0,0.0,-0.6960962645594355,0.006415138720170854,-0.032474140882785045,0.7171849597536214
1591993915.4162204,0.0,0.0,0.0,-0.6960958588683389,0.006390636588325912,-0.03247113238414632,0.7171857082943608
1591993915.4262204,0.0,0.0,0.0,-0.6961021463169966,0.006319261068156363,-0.03244313486148806,0.7171815040446998
1591993915.4362204,0.0,0.0,0.0,-0.6961061492496716,0.006244416008338409,-0.03242595436720634,0.7171790517349301
1591993915.4462204,0.0,0.0,0.0,-0.6961014429137711,0.006105636456499377,-0.03240453823486077,0.7171857807081911
1591993915.4562204,0.0,0.0,0.0,-0.6960977050624033,0.006035837164426889,-0.03238744630212035,0.7171907740610322
1591993915.4662204,0.0,0.0,0.0,-0.6960917254212647,0.006005500305613869,-0.0323947835172867,0.7171965014610985
1591993915.4762204,0.0,0.0,0.0,-0.6960907231147702,0.006007355597570179,-0.0324079821721168,0.7171968624491336
1591993915.4862204,0.0,0.0,0.0,-0.6960942808540544,0.006010299413755883,-0.03244186680174009,0.7171918527772408
1591993915.4962204,0.0,0.0,0.0,-0.6960963479052531,0.006012889578314159,-0.03245454761745257,0.717189251101736
1591993915.5062203,0.0,0.0,0.0,-0.6961195275325694,0.00600774523736403,-0.032444923479601845,0.7171672310645688
1591993915.5162203,0.0,0.0,0.0,-0.6961262004472855,0.006004398279612671,-0.032442503220829935,0.7171608913958177
1591993915.5262203,0.0,0.0,0.0,-0.6961317854734668,0.006006984468328813,-0.03244024858348003,0.7171555504360407
1591993915.5362203,0.0,0.0,0.0,-0.6961324599701814,0.006036879558221401,-0.03243569171640086,0.7171548507886536
1591993915.5462203,0.0,0.0,0.0,-0.6961335071599566,0.006060955778108797,-0.03241302068934575,0.7171546563423327
1591993915.5562203,0.0,0.0,0.0,-0.6961334874781099,0.006062186691642865,-0.03241223651416735,0.7171547004850584
1591993915.5662203,0.0,0.0,0.0,-0.6961308696490868,0.006054892176276081,-0.032405376566709325,0.7171576131298711
1591993915.5762203,0.0,0.0,0.0,-0.6961286398762345,0.006049045818686779,-0.03239836072195146,0.7171601439039392
1591993915.5862203,0.0,0.0,0.0,-0.6961288243055711,0.006051598751932365,-0.03239408616972361,0.7171601364432283
1591993915.5962203,0.0,0.0,0.0,-0.6961295226754415,0.006080452127998046,-0.03239068682354715,0.7171593679634264
1591993915.6062202,0.0,0.0,0.0,-0.696129804764509,0.006097783339468529,-0.032392264341880424,0.7171588757639036
1591993915.6162202,0.0,0.0,0.0,-0.6961290941530002,0.006103651622515653,-0.032422597857805706,0.7171581448627062
1591993915.6262202,0.0,0.0,0.0,-0.696130709925297,0.006103738737221436,-0.032430155216578584,0.7171562340914572
1591993915.6362202,0.0,0.0,0.0,-0.6961338779974843,0.006076890435975056,-0.03245243026338279,0.7171523791427062
1591993915.6462202,0.0,0.0,0.0,-0.6961365044358087,0.00604798121597909,-0.032466513357707213,0.7171494366787965
1591993915.6562202,0.0,0.0,0.0,-0.6961248404773421,0.00601130278299105,-0.0324751899785352,0.7171606742853677
1591993915.6662202,0.0,0.0,0.0,-0.6961263806979153,0.006008786801273416,-0.03248793684918761,0.7171586229447054
1591993915.6762202,0.0,0.0,0.0,-0.6961302415439125,0.0059994520976596796,-0.03250823403241402,0.7171540336941692
1591993915.6862202,0.0,0.0,0.0,-0.696130205617541,0.006001320673660327,-0.03253674256845251,0.7171527599980106
1591993915.6962202,0.0,0.0,0.0,-0.6961296377464531,0.006000945136999892,-0.03255594708469201,0.7171524428924447
1591993915.7062201,0.0,0.0,0.0,-0.6961247506658219,0.005993927459532393,-0.032578193774262354,0.7171562350785512
1591993915.7162201,0.0,0.0,0.0,-0.6961185614323838,0.006003684230661677,-0.0325952872171955,0.7171613843196515
1591993915.7262201,0.0,0.0,0.0,-0.6961150643865869,0.006005634296277629,-0.03261111582704389,0.7171640427441781
1591993915.7362201,0.0,0.0,0.0,-0.6961191021245096,0.00596751125000313,-0.03262958974689386,0.7171596015511587
1591993915.74622,0.0,0.0,0.0,-0.6961260016997872,0.0059332726876573545,-0.032641222169049695,0.7171526589894455
1591993915.75622,0.0,0.0,0.0,-0.6961301416651245,0.005918260062624172,-0.032647754700656284,0.7171484672716639
1591993915.76622,0.0,0.0,0.0,-0.6961342879910343,0.005899217503299976,-0.032674186849716756,0.7171433952654829
1591993915.77622,0.0,0.0,0.0,-0.6961338659487969,0.005891247892336791,-0.032691983610977346,0.7171430596992265
1591993915.78622,0.0,0.0,0.0,-0.6961392941806256,0.00588155152709747,-0.0327029716333873,0.7171373690003614
1591993915.79622,0.0,0.0,0.0,-0.6961446816461357,0.005870724746399141,-0.032717047692937755,0.7171315859127941
1591993915.80622,0.0,0.0,0.0,-0.6961507274178882,0.00584977609261987,-0.03275058219173779,0.7171243575447382
1591993915.81622,0.0,0.0,0.0,-0.6961487925699869,0.005834990597150395,-0.03275541815632531,0.7171261353080198
1591993915.82622,0.0,0.0,0.0,-0.696146801298251,0.0058017658371584385,-0.03277563920540987,0.717127413849802
1591993915.83622,0.0,0.0,0.0,-0.6961478718995157,0.005783774005148305,-0.032790217448198024,0.7171258536534592
1591993915.84622,0.0,0.0,0.0,-0.6961514993101496,0.005754727699924568,-0.0328180682737447,0.7171212920197462
1591993915.85622,0.0,0.0,0.0,-0.6961509357389424,0.005760863805210799,-0.032848897908598906,0.7171203782505253
1591993915.86622,0.0,0.0,0.0,-0.6961419205115936,0.0057585484364513,-0.03287260844695934,0.7171280618517126
1591993915.87622,0.0,0.0,0.0,-0.6961392322400768,0.005740631150786387,-0.03287852196141171,0.7171305439500191
1591993915.88622,0.0,0.0,0.0,-0.6961398970112157,0.005724641466245599,-0.03287993145649551,0.7171299619678192
1591993915.89622,0.0,0.0,0.0,-0.6961417276924152,0.005722596791234958,-0.032879654008261636,0.7171282138816839
1591993915.90622,0.0,0.0,0.0,-0.6961405389628977,0.005731013032279161,-0.032870262513375374,0.7171297311609577
1591993915.91622,0.0,0.0,0.0,-0.6961420395638905,0.005730986404071342,-0.03286927206601234,0.7171283200897876
1591993915.92622,0.0,0.0,0.0,-0.696141297525064,0.005729001806801165,-0.03287726004056146,0.7171286900699206
1591993915.93622,0.0,0.0,0.0,-0.696137980715027,0.005726366510785118,-0.032899482347816575,0.7171309115447454
1591993915.94622,0.0,0.0,0.0,-0.6961372036532288,0.005725633909626345,-0.03292822771790208,0.7171303525178769
1591993915.95622,0.0,0.0,0.0,-0.6961391450368932,0.005719529538811449,-0.0329420190515389,0.7171278833441959
1591993915.96622,0.0,0.0,0.0,-0.6961425203567561,0.005714849016904422,-0.032950406064512966,0.7171242587957547
1591993915.97622,0.0,0.0,0.0,-0.6961424255783395,0.005715975711498007,-0.03295914437503891,0.7171239402643549
1591993915.98622,0.0,0.0,0.0,-0.6961424206755419,0.005733872709631316,-0.0329742505168816,0.7171231076340125
1591993915.9962199,0.0,0.0,0.0,-0.6961430050182419,0.005810714321660784,-0.032996190606356224,0.7171209127358509
1591993916.0062199,0.0,0.0,0.0,-0.6961388331597421,0.005846251064259398,-0.032971665698500977,0.7171258017470198
1591993916.0162199,0.0,0.0,0.0,-0.69613384010158,0.0058235542143910204,-0.03297496709957101,0.7171306814052206
1591993916.0262198,0.0,0.0,0.0,-0.6961319435397451,0.005812339593946054,-0.03297902684988563,0.7171324268584351
1591993916.0362198,0.0,0.0,0.0,-0.6961318760646871,0.005807763846585729,-0.03298334284445144,0.7171323309525861
1591993916.0462198,0.0,0.0,0.0,-0.6961362305135428,0.0058151237230164785,-0.03298321054764539,0.7171280504363458
1591993916.0562198,0.0,0.0,0.0,-0.6961406774454667,0.005809659694797497,-0.03298791582479054,0.7171235615035326
