time,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z,gyr_x,gyr_y,gyr_z,ori_z,ori_y,ori_x,q,p1,p2,p3,A0,A1,A2
1589988836.5666046,-3.9,-0.83,9.04,0.3288888888888889,-0.3233333333333333,-0.5877777777777777,-0.011999138607461015,0.009817477042468103,0.006544984694978735,3.3652129640015667,-0.41560652813114973,0.10362892433716332,-0.2051027201836873,-0.02211174400474746,0.9751422646658203,0.08087959330224041,0.316711414149526,0.29969651553482884,0.1292532014968994
1589988836.574416,-3.89,-0.81,9.06,0.33555555555555555,-0.3288888888888889,-0.5955555555555555,-0.01090830782496456,0.00545415391248228,0.007635815477475192,3.3652129640015667,-0.41560652813114973,0.10362892433716332,-0.20515126459630167,-0.02212692870292756,0.9751364885905769,0.0808219418224613,0.316711414149526,0.3890400161097513,0.11827294996026913
1589988836.588483,-3.88,-0.8,9.06,0.33555555555555555,-0.3288888888888889,-0.5955555555555555,-0.004363323129985824,0.006544984694978735,0.007635815477475192,3.3652129640015667,-0.41560652813114973,0.10362892433716332,-0.20516492079765336,-0.022129967451594214,0.9751357280979187,0.08079561622777436,0.316711414149526,0.41713108403018173,0.11639643434847262
1589988836.5942788,-3.87,-0.82,8.91,0.33555555555555555,-0.3288888888888889,-0.5955555555555555,-0.0032724923474893677,0.004363323129985824,0.008726646259971648,3.3652129640015667,-0.41560652813114973,0.10362892433716332,-0.2052291085534165,-0.02213335366908323,0.975128086614342,0.08072386483303137,0.316711414149526,0.41713108403018173,0.11639643434847262
1589988836.6085553,-3.89,-0.83,8.95,0.33555555555555555,-0.3288888888888889,-0.5955555555555555,-0.0032724923474893677,0.008726646259971648,0.009817477042468103,3.3652129640015667,-0.4145156973486533,0.10362892433716332,-0.20524531682536473,-0.022131762286363803,0.975127866379608,0.08068574365592077,1.5892602793871555,0.3593288242735007,0.11827294996026913
1589988836.6154945,-3.87,-0.87,8.95,0.33555555555555555,-0.3288888888888889,-0.5955555555555555,-0.002181661564992912,0.004363323129985824,0.01090830782496456,3.3652129640015667,-0.4145156973486533,0.10362892433716332,-0.20526511818352533,-0.022111788854658716,0.9751287356501344,0.08063032283279531,1.5892602793871555,0.3593288242735007,0.11827294996026913
1589988836.6274426,-3.87,-0.81,9.0,0.31555555555555553,-0.33555555555555555,-0.6088888888888889,0.001090830782496456,0.0032724923474893677,0.009817477042468103,3.3652129640015667,-0.4145156973486533,0.10362892433716332,-0.2052761185551211,-0.022104147745309694,0.9751277185631027,0.08061671224576127,1.513843633453004,0.3696522432444459,0.11671055785616678
1589988836.6343195,-3.88,-0.82,8.95,0.31555555555555553,-0.33555555555555555,-0.6088888888888889,0.001090830782496456,0.0032724923474893677,0.004363323129985824,3.3652129640015667,-0.4145156973486533,0.10362892433716332,-0.20527980831252596,-0.02206247113253194,0.9751300962575332,0.08058996860325109,1.513843633453004,0.3696522432444459,0.11671055785616678
1589988836.6449838,-3.91,-0.8,8.88,0.31555555555555553,-0.33555555555555555,-0.6088888888888889,0.006544984694978735,0.001090830782496456,0.006544984694978735,3.3652129640015667,-0.4145156973486533,0.10362892433716332,-0.2052782273121397,-0.022038876715637194,0.9751313034895838,0.0805858440385382,0.47352537593952493,0.3696522432444459,0.11671055785616678
1589988836.6531668,-3.9,-0.81,8.92,0.31555555555555553,-0.33555555555555555,-0.6088888888888889,0.00545415391248228,0.0,0.002181661564992912,3.3652129640015667,-0.4145156973486533,0.10362892433716332,-0.20524179156542655,-0.022008006067665176,0.9751391470869619,0.08059217382880404,0.47352537593952493,0.3567681567603077,0.13036738675694923
