time,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z,gyr_x,gyr_y,gyr_z,ori_z,ori_y,ori_x,q,p1,p2,p3,A0,A1,A2
1589988199.3433251,-3.91,-0.92,8.85,0.33,-0.38222222222222224,-0.6288888888888889,0.001090830782496456,-0.001090830782496456,-0.002181661564992912,3.265947362794389,-0.4177881896961426,0.10799224746714915,-0.20732346297929186,-0.03002380655444517,0.9753019171098717,0.0700123076327624,0.3269896237620402,0.4042283755220455,0.12811918701524114
1589988199.3536005,-3.91,-0.93,8.79,0.33,-0.38222222222222224,-0.6288888888888889,-0.001090830782496456,0.001090830782496456,0.001090830782496456,3.265947362794389,-0.4177881896961426,0.10799224746714915,-0.20732370383460558,-0.03002714492546694,0.9753018140920212,0.07001159778735301,0.34232915890069343,0.34232915890069343,0.08680993194422011
1589988199.3598769,-3.93,-0.93,8.9,0.33,-0.38222222222222224,-0.6288888888888889,-0.001090830782496456,0.0,0.0,3.265947362794389,-0.4177881896961426,0.10799224746714915,-0.20731762492499195,-0.030035275851983904,0.9753025119884123,0.070016388860384,0.34232915890069343,0.34232915890069343,0.08680993194422011
1589988199.3717804,-3.9,-0.93,8.92,0.33,-0.38222222222222224,-0.6288888888888889,-0.001090830782496456,-0.001090830782496456,-0.001090830782496456,3.265947362794389,-0.4177881896961426,0.10799224746714915,-0.20731706778690712,-0.030029640572216316,0.9753024813477444,0.07002088237286969,0.3379095440748334,0.37769476929769935,0.12741055376916818
1589988199.3777072,-3.9,-0.94,9.0,0.3244444444444444,-0.37666666666666665,-0.6222222222222222,0.002181661564992912,0.0,-0.001090830782496456,3.265947362794389,-0.4177881896961426,0.10799224746714915,-0.20732847983561886,-0.030028823307508588,0.9753000552030401,0.07002123635558576,0.3379095440748334,0.37769476929769935,0.12741055376916818
1589988199.3884544,-3.89,-0.94,8.94,0.3244444444444444,-0.37666666666666665,-0.6222222222222222,0.0,0.002181661564992912,0.0,3.265947362794389,-0.4177881896961426,0.10799224746714915,-0.20732849852506743,-0.030028830579599427,0.9753000509691386,0.07002123687109824,0.34022226900883096,0.316711414149526,0.12741055376916818
1589988199.3982675,-3.91,-0.94,8.84,0.3244444444444444,-0.37666666666666665,-0.6222222222222222,0.0,0.0,0.0,3.265947362794389,-0.4177881896961426,0.10799224746714915,-0.2073282876670412,-0.030030327651021507,0.9752995447879302,0.0700282692252268,0.34022226900883096,0.316711414149526,0.10784715872923131
1589988199.4114873,-3.89,-0.93,8.85,0.3244444444444444,-0.37666666666666665,-0.6222222222222222,0.0,0.0,-0.001090830782496456,3.265947362794389,-0.4177881896961426,0.10799224746714915,-0.2073331498975392,-0.03003564410632195,0.975298073264583,0.07003208781034058,0.34022226900883096,0.375164051001777,0.1277826025509433
1589988199.4202662,-3.91,-0.92,8.9,0.3244444444444444,-0.37666666666666665,-0.6222222222222222,-0.001090830782496456,0.001090830782496456,-0.001090830782496456,3.265947362794389,-0.4177881896961426,0.10799224746714915,-0.20734108376703045,-0.03005114091146208,0.9752970702323884,0.07001591753560242,0.34022226900883096,0.375164051001777,0.1277826025509433
1589988199.4319224,-3.92,-0.92,8.9,0.33,-0.37666666666666665,-0.6055555555555555,-0.0032724923474893677,0.001090830782496456,0.002181661564992912,3.265947362794389,-0.4177881896961426,0.10799224746714915,-0.20734447767160508,-0.030054877497659695,0.9752960410501779,0.07001859916864629,0.34953162930465587,0.316711414149526,0.12489762636131138
1589988199.4380822,-3.88,-0.93,8.92,0.33,-0.37666666666666665,-0.6055555555555555,-0.001090830782496456,0.001090830782496456,-0.001090830782496456,3.265947362794389,-0.4177881896961426,0.10799224746714915,-0.20734601250294168,-0.030063494825840028,0.9752970040908187,0.0699969370005587,0.34953162930465587,0.316711414149526,0.12489762636131138
1589988199.4499705,-3.9,-0.93,8.83,0.33,-0.37666666666666665,-0.6055555555555555,-0.002181661564992912,0.0,0.0032724923474893677,3.265947362794389,-0.4177881896961426,0.10799224746714915,-0.20733706390164905,-0.03006318761214616,0.9752992621990728,0.06999211267839159,0.32083268013065175,0.41075044065421673,0.1277826025509433
1589988199.4585154,-3.91,-0.94,8.9,0.33,-0.37666666666666665,-0.6055555555555555,0.0,-0.002181661564992912,0.001090830782496456,3.265947362794389,-0.4177881896961426,0.10799224746714915,-0.20731807082271153,-0.030080340350789454,0.9753020798381342,0.07000174067935402,0.32083268013065175,0.41075044065421673,0.1277826025509433
1589988199.4707186,-3.9,-0.94,8.93,0.33,-0.37666666666666665,-0.6055555555555555,-0.002181661564992912,-0.0032724923474893677,-0.002181661564992912,3.265947362794389,-0.4177881896961426,0.10799224746714915,-0.20732382614868922,-0.030063758998834268,0.975302482620075,0.06998620507676011,0.33136596019053416,0.2703449835453029,0.12561641617199978
1589988199.4821935,-3.91,-0.92,8.94,0.3377777777777778,-0.38222222222222224,-0.6144444444444445,0.002181661564992912,0.001090830782496456,0.0032724923474893677,3.265947362794389,-0.4177881896961426,0.10799224746714915,-0.20732045093046264,-0.030061577032753327,0.9753030082388746,0.06998981591985508,0.30895340572783037,0.3982094308317678,0.1277826025509433
1589988199.4879355,-3.9,-0.94,8.91,0.3377777777777778,-0.38222222222222224,-0.6144444444444445,0.001090830782496456,-0.001090830782496456,-0.001090830782496456,3.265947362794389,-0.4177881896961426,0.10799224746714915,-0.20734467362707695,-0.03003080844326061,0.9752995778848171,0.0699790700168463,0.30895340572783037,0.3982094308317678,0.1277826025509433
1589988199.5038507,-3.91,-0.94,8.85,0.3377777777777778,-0.38222222222222224,-0.6144444444444445,0.0032724923474893677,0.0032724923474893677,0.002181661564992912,3.265947362794389,-0.4177881896961426,0.10799224746714915,-0.20734053114337242,-0.030018082507695366,0.9753006599358645,0.06998172330267903,0.31090853643828664,0.27496052092173096,0.12597871814507133
1589988199.5099404,-3.92,-0.93,8.85,0.3377777777777778,-0.38222222222222224,-0.6144444444444445,0.004363323129985824,-0.001090830782496456,0.0,3.265947362794389,-0.4177881896961426,0.10799224746714915,-0.20736024425923294,-0.03000725324609899,0.9752976064560916,0.06997051303509497,0.31090853643828664,0.27496052092173096,0.12597871814507133
1589988199.5223846,-3.89,-0.94,8.91,0.3377777777777778,-0.38222222222222224,-0.6144444444444445,0.001090830782496456,0.0032724923474893677,0.002181661564992912,3.265947362794389,-0.4177881896961426,0.10799224746714915,-0.20735645133228056,-0.030008302214910028,0.9752981258471036,0.0699740638250304,0.3291641949951565,0.39510843012815433,0.1277826025509433
1589988199.5292664,-3.9,-0.94,8.92,0.33,-0.37666666666666665,-0.6,0.0,-0.001090830782496456,-0.001090830782496456,3.265947362794389,-0.4177881896961426,0.10799224746714915,-0.20734258924917792,-0.030017162527997795,0.9753016958820445,0.06996157979078367,0.3291641949951565,0.39510843012815433,0.1277826025509433
1589988199.5385866,-3.92,-0.93,8.93,0.33,-0.37666666666666665,-0.6,-0.002181661564992912,-0.0032724923474893677,0.002181661564992912,3.265947362794389,-0.4177881896961426,0.10799224746714915,-0.20733757376095505,-0.030024845223572863,0.9753018776025281,0.06997061326874673,0.33136596019053416,0.39510843012815433,0.1277826025509433
1589988199.5482638,-3.91,-0.92,8.83,0.33,-0.37666666666666665,-0.6,-0.001090830782496456,-0.001090830782496456,-0.002181661564992912,3.265947362794389,-0.4177881896961426,0.10799224746714915,-0.20732982059702043,-0.030026966611623754,0.9753029390383613,0.06997788129435058,0.33136596019053416,0.26311038413585025,0.12457667438302403
1589988199.5623631,-3.9,-0.93,8.89,0.33,-0.37666666666666665,-0.6,0.0,-0.001090830782496456,-0.001090830782496456,3.265947362794389,-0.4177881896961426,0.10799224746714915,-0.20734414637671256,-0.030021948894905278,0.9752995836270474,0.06998435342826363,0.42056425696985505,0.39510843012815433,0.12634297862979976
1589988199.5716946,-3.9,-0.92,8.93,0.33,-0.37666666666666665,-0.6,0.001090830782496456,0.0032724923474893677,-0.001090830782496456,3.265947362794389,-0.4177881896961426,0.10799224746714915,-0.20734862941999177,-0.030010267773382553,0.9752991894563634,0.069981574371982,0.42056425696985505,0.39510843012815433,0.12634297862979976
1589988199.5813215,-3.9,-0.94,8.93,0.34444444444444444,-0.37666666666666665,-0.6077777777777778,0.002181661564992912,0.001090830782496456,0.001090830782496456,3.265947362794389,-0.4177881896961426,0.10799224746714915,-0.20734392794794987,-0.03000504633993375,0.9753006183513846,0.06997782920797618,0.4492681034496481,0.3248417572103921,0.12634297862979976
1589988199.589917,-3.92,-0.93,8.87,0.34444444444444444,-0.37666666666666665,-0.6077777777777778,0.001090830782496456,-0.001090830782496456,0.001090830782496456,3.265947362794389,-0.4177881896961426,0.10799224746714915,-0.2073370397309505,-0.029991735798488735,0.97530276248994,0.06997406104330067,0.4492681034496481,0.3248417572103921,0.12561641617199978
1589988199.6016169,-3.89,-0.93,8.84,0.34444444444444444,-0.37666666666666665,-0.6077777777777778,0.002181661564992912,-0.001090830782496456,0.001090830782496456,3.265947362794389,-0.4177881896961426,0.10799224746714915,-0.2073331915545092,-0.029996863363524775,0.9753032059486975,0.06997708435169216,0.461304233506186,0.42056425696985505,0.12741055376916818
1589988199.609128,-3.9,-0.93,8.9,0.34444444444444444,-0.37666666666666665,-0.6077777777777778,-0.001090830782496456,-0.001090830782496456,-0.001090830782496456,3.265947362794389,-0.4177881896961426,0.10799224746714915,-0.20734634445155742,-0.029994525781924353,0.9753009192781235,0.0699709848504423,0.461304233506186,0.42056425696985505,0.12741055376916818
1589988199.6213398,-3.91,-0.93,8.92,0.34444444444444444,-0.37666666666666665,-0.6077777777777778,0.0,0.002181661564992912,0.001090830782496456,3.265947362794389,-0.4177881896961426,0.10799224746714915,-0.20736171152451355,-0.02999239723929534,0.9752980487760662,0.06996636874286523,0.3863657601866544,0.34232915890069343,0.12597871814507133
1589988199.630935,-3.9,-0.95,8.95,0.3244444444444444,-0.3711111111111111,-0.6077777777777778,0.0,0.0032724923474893677,0.001090830782496456,3.265947362794389,-0.4177881896961426,0.10799224746714915,-0.2073662546000342,-0.03000018798204831,0.975296957518529,0.06996477563243042,2.3512002482707826,0.34232915890069343,0.12597871814507133
1589988199.638539,-3.89,-0.93,8.94,0.3244444444444444,-0.3711111111111111,-0.6077777777777778,-0.002181661564992912,0.001090830782496456,0.0,3.265947362794389,-0.4177881896961426,0.10799224746714915,-0.20737482509379124,-0.030011426095477477,0.975293716861742,0.06997972614295661,2.3512002482707826,0.3723890828255631,0.12741055376916818
1589988199.6539874,-3.91,-0.94,8.84,0.3244444444444444,-0.3711111111111111,-0.6077777777777778,-0.001090830782496456,0.001090830782496456,-0.002181661564992912,3.265947362794389,-0.4177881896961426,0.10799224746714915,-0.20737172477394833,-0.030007256211311305,0.9752949078221077,0.0699741031754812,0.820309688770869,0.23303536992048876,0.12741055376916818
1589988199.6598039,-3.9,-0.94,8.84,0.3244444444444444,-0.3711111111111111,-0.6077777777777778,0.001090830782496456,-0.001090830782496456,0.002181661564992912,3.265947362794389,-0.4177881896961426,0.10799224746714915,-0.2073799177662558,-0.02999465504116599,0.9752946186826102,0.0699592534620274,0.820309688770869,0.23303536992048876,0.12597871814507133
1589988199.675724,-3.9,-0.94,8.92,0.3244444444444444,-0.3711111111111111,-0.6077777777777778,0.001090830782496456,0.001090830782496456,0.002181661564992912,3.265947362794389,-0.4177881896961426,0.10799224746714915,-0.2073826673037865,-0.029987945499890183,0.9752941344720232,0.06996072963548657,0.47352537593952493,0.3015432709413334,0.12741055376916818
