time,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z,gyr_x,gyr_y,gyr_z
1589995683.8691378,-3.84,-0.94,8.75,0.31777777777777777,-0.2966666666666667,-0.6,0.022907446432425576,-0.015271630954950384,0.004363323129985824
1589995683.8791378,-3.851856771637804,-0.92,8.70928385818902,0.31777777777777777,-0.2966666666666667,-0.6,0.015630411227218484,-0.007028188379900255,0.003958238398269199
1589995683.8891377,-3.8594784757682032,-0.92,8.747392378841017,0.31777777777777777,-0.2966666666666667,-0.6,0.00814782069475061,-0.0045339915357442955,0.002295440502165227
1589995683.8991377,-3.8509857887694365,-0.92,8.795071056152818,0.32378725193148666,-0.3096871939997027,-0.5809699985132551,-0.0002305677947038367,-0.0033800252209634455,0.0011983636559705333
1589995683.9091377,-3.866030721064475,-0.92,8.856030721064474,0.3244444444444444,-0.3111111111111111,-0.5788888888888889,-0.0017486804002743795,-0.003436954751933849,0.001090830782496456
1589995683.9191377,-3.8933881224929068,-0.92,8.883388122492907,0.3244444444444444,-0.3111111111111111,-0.5788888888888889,-0.004732909960998956,-0.004183012142114993,0.001090830782496456
1589995683.9291377,-3.8731907909328838,-0.938936403022372,8.984254387910513,0.3244444444444444,-0.3111111111111111,-0.5788888888888889,-0.003899241400639123,-0.0018336002679828862,-0.0001160204323366752
1589995683.9391377,-3.8917965665616823,-0.9327344778127726,9.009062088748909,0.3244444444444444,-0.3111111111111111,-0.5788888888888889,-0.0011931410288903853,0.0001959750108286671,-0.0007925455252738596
1589995683.9491377,-3.8706777259086365,-0.9495481827275758,9.000451817272424,0.31249833277759254,-0.31545515171723904,-0.5788888888888889,0.0010661879730552639,-0.0010415451636140718,0.002107733136669336
1589995683.9591377,-3.89,-0.91918495871224,8.9218495871224,0.31222222222222223,-0.31555555555555553,-0.5788888888888889,0.003005770709781117,8.89072125694169e-05,0.002181661564992912
1589995683.9691377,-3.8884761349363,-0.91,8.8269522698726,0.31222222222222223,-0.31555555555555553,-0.5788888888888889,-0.0001662278919854863,0.0014232865664674287,0.0020154336730074255
1589995683.9791377,-3.879254197719314,-0.91,8.811491604561372,0.31222222222222223,-0.31555555555555553,-0.5788888888888889,-0.0016603116422963028,0.003597909981660709,0.001090830782496456
1589995683.9891376,-3.8717220077220076,-0.91,8.826555984555984,0.31222222222222223,-0.31555555555555553,-0.5788888888888889,-0.007411752938367812,0.006884447865130143,0.001090830782496456
1589995683.9991376,-3.878938803702169,-0.9189388037021688,8.856816411106507,0.31470522325060246,-0.31555555555555553,-0.5918004942364661,-0.008726646259971648,0.0071482793656242405,0.000603294670645505
1589995684.0091376,-3.89,-0.9313203932791728,8.888679606720828,0.31777777777777777,-0.31555555555555553,-0.6077777777777778,-0.008582613696579333,0.006304930422658211,0.0
1589995684.0191376,-3.89,-0.9595869163809021,8.860963861777895,0.31777777777777777,-0.31555555555555553,-0.6077777777777778,-0.005349012902742315,0.001090830782496456,0.0
1589995684.0291376,-3.89,-0.9291658884066729,8.935004669559962,0.31777777777777777,-0.31555555555555553,-0.6077777777777778,0.0019996866445852373,0.0008178684018849438,0.0
1589995684.0391376,-3.89,-0.9214852863081178,8.981088282151294,0.31777777777777777,-0.31555555555555553,-0.6077777777777778,0.0003240392051430626,-0.001695602757278318,0.0
1589995684.0491376,-3.88,-0.9109302185441106,8.960930218544112,0.31222222222222223,-0.31555555555555553,-0.5866666666666667,-0.0005073555111824168,0.0025875459739388455,0.001090830782496456
1589995684.0591376,-3.88,-0.9193552145267556,8.969355214526756,0.31222222222222223,-0.31555555555555553,-0.5866666666666667,-0.0051024779913215025,0.006263643958050114,0.001090830782496456
1589995684.0691376,-3.8870359673024524,-0.9481438692098092,8.892604359673024,0.31222222222222223,-0.31555555555555553,-0.5866666666666667,-0.004686648940666926,0.008079994638609443,0.0018583357543118097
1589995684.0791376,-3.89,-0.9408188622754491,8.87918113772455,0.31222222222222223,-0.31555555555555553,-0.5866666666666667,-0.0022709855826614092,0.00768047748630944,8.932401766849731e-05
1589995684.0891376,-3.883408368430395,-0.9334083684303949,8.86681673686079,0.31222222222222223,-0.31555555555555553,-0.5866666666666667,-0.003619732489593055,0.004040638165974834,0.0
1589995684.0991375,-3.88,-0.9086151528638433,8.867128282378719,0.31618237909928826,-0.31555555555555553,-0.5961710431716252,-0.005140898114489186,0.002181661564992912,0.0007775749845033622
1589995684.1091375,-3.8930854424209334,-0.9065427212104669,8.863457278789532,0.31777777777777777,-0.31555555555555553,-0.6,-0.009022654761317106,0.004322762074293808,0.0025182311220303868
1589995684.1191375,-3.8904883127087015,-0.9004883127087017,8.821953250834806,0.31777777777777777,-0.31555555555555553,-0.6,-0.01194587195404742,0.007529282170647999,0.0001597999602407892
1589995684.1291375,-3.8998630800920875,-0.9394523203683508,8.898904640736703,0.31777777777777777,-0.31555555555555553,-0.6,-0.007695558057590108,0.004408130065072011,-0.001075895137467727
