time,pos_x,pos_y,pos_z,q,p1,p2,p3
1590514660.5793102,-0.0,0.129157224216199,0.56,-0.1584600785339139,-0.1624873071943163,0.6910213979149875,0.6862781550766294
1590514660.5893102,-0.0,0.129157224216199,0.56,-0.15847399637602372,-0.1624183512094449,0.6912442768141529,0.6860667659533439
1590514660.5993102,-0.0,0.129157224216199,0.56,-0.15850198207010846,-0.1624025664750837,0.6914611905326872,0.6858454164778327
1590514660.6093102,-0.0,0.129157224216199,0.56,-0.15853774077193256,-0.16238983894888337,0.6916591937962409,0.6856404829830756
1590514660.6193101,-0.0,0.129157224216199,0.56,-0.15857740909659782,-0.16237789156884172,0.6918635577441721,0.6854279244181833
1590514660.6293101,-0.0,0.129157224216199,0.56,-0.15859864820544867,-0.1623892676242858,0.6919744206685554,0.6853083934021269
1590514660.6393101,-0.0,0.129157224216199,0.56,-0.15863274385687623,-0.16235308411893715,0.6921936543806075,0.6850876320048598
1590514660.64931,-0.0,0.129157224216199,0.56,-0.15865234762968802,-0.162345654511973,0.69236375202782,0.6849129448335773
1590514660.65931,-0.0,0.129157224216199,0.56,-0.1586870672172593,-0.16232547582958134,0.6925927499524683,0.6846781084897855
1590514660.66931,-0.0,0.129157224216199,0.56,-0.15870119001701052,-0.1623798159014641,0.6928352727632625,0.6844165482635384
1590514660.67931,-0.0,0.129157224216199,0.56,-0.158697964821588,-0.16237466301978268,0.6929107514012401,0.6843420995949497
1590514660.68931,-0.0,0.129157224216199,0.56,-0.15870027108171997,-0.16234485582028876,0.6931607671701989,0.6840953905099627
1590514660.69931,-0.0,0.129157224216199,0.56,-0.15870691073472618,-0.16236057512416655,0.693292747344999,0.6839563723372514
1590514660.70931,-0.0,0.129157224216199,0.56,-0.15869699861017542,-0.1623769697849431,0.6934944933805497,0.6837502217576638
1590514660.71931,-0.0,0.129157224216199,0.56,-0.1586671476611378,-0.16234697147511218,0.6938361325133988,0.6834175879034671
1590514660.72931,-0.0,0.129157224216199,0.56,-0.15868884377053602,-0.16229009425623345,0.6940881112327698,0.6831701530842643
1590514660.73931,-0.0,0.129157224216199,0.56,-0.15871235285654436,-0.16225065869592087,0.6942304779335059,0.6830293901360358
1590514660.74931,-0.0,0.129157224216199,0.56,-0.15883737448277283,-0.16213575056461238,0.6946146370657247,0.6826369383413828
1590514660.75931,-0.0,0.129157224216199,0.56,-0.15886361536001956,-0.1621100889403959,0.6946966446898953,0.6825534688014101
1590514660.76931,-0.0,0.129157224216199,0.56,-0.15891583055686123,-0.16201892681083346,0.6949294461029855,0.6823259411236944
1590514660.77931,-0.0,0.129157224216199,0.56,-0.15892891959520294,-0.16198178142747122,0.6949928949693852,0.6822670851198971
1590514660.78931,-0.0,0.129157224216199,0.56,-0.15895497792267752,-0.16186456161650267,0.695117396348465,0.6821619909466289
1590514660.79931,-0.0,0.129157224216199,0.56,-0.15896723575825505,-0.16177159672286304,0.6951830125494963,0.6821143196842332
1590514660.80931,-0.0,0.129157224216199,0.56,-0.1589521571161696,-0.16165372288722002,0.6952442604305155,0.6820833545581289
1590514660.81931,-0.0,0.129157224216199,0.56,-0.15893360906375276,-0.16156469134678467,0.6952753199831699,0.6820771113328615
1590514660.82931,-0.0,0.129157224216199,0.56,-0.15891820392352524,-0.16152555413000183,0.6952921830869806,0.6820727816991018
1590514660.83931,-0.0,0.129157224216199,0.56,-0.15889692159528954,-0.1615031343590565,0.6953018337948967,0.6820732114339222
1590514660.84931,-0.0,0.129157224216199,0.56,-0.15886544336047995,-0.16150641516506445,0.6952966170898809,0.6820850848377719
1590514660.85931,-0.0,0.129157224216199,0.56,-0.15885584237905048,-0.1615285079067366,0.6953017826758773,0.6820768236617447
1590514660.86931,-0.0,0.129157224216199,0.56,-0.15882145455833582,-0.16158347135067955,0.6953038437730357,0.6820697120868641
1590514660.87931,-0.0,0.129157224216199,0.56,-0.15882841785412782,-0.16159892133763,0.6952962751027445,0.6820721457877049
1590514660.88931,-0.0,0.129157224216199,0.56,-0.15883413285211734,-0.16163546883608426,0.6952936724769668,0.682064807937005
1590514660.8993099,-0.0,0.129157224216199,0.56,-0.1588225576215133,-0.16173740684780416,0.6952905477074711,0.6820465238113812
1590514660.9093099,-0.0,0.129157224216199,0.56,-0.15881893362496308,-0.1617580291811114,0.6952912997143244,0.6820417103903781
1590514660.9193099,-0.0,0.129157224216199,0.56,-0.15881642706753615,-0.16181344466901226,0.6952918023986616,0.6820286365778033
1590514660.9293098,-0.0,0.129157224216199,0.56,-0.15880742382780771,-0.1618194694300829,0.6952982912359301,0.6820226884373749
1590514660.9393098,-0.0,0.129157224216199,0.56,-0.1587737230049569,-0.16181276446239104,0.6953085056928413,0.6820217120892744
1590514660.9493098,-0.0,0.129157224216199,0.56,-0.15869006620610462,-0.16179531955995066,0.6953105358480154,0.6820432505419735
1590514660.9593098,-0.0,0.129157224216199,0.56,-0.15857850328941775,-0.16187767105929088,0.695312154274359,0.6820480079727865
1590514660.9693098,-0.0,0.129157224216199,0.56,-0.15851300626328385,-0.1619205598132031,0.6953181796874018,0.6820469091032656
1590514660.9793098,-0.0,0.129157224216199,0.56,-0.15841809988417585,-0.16197394441617283,0.6953285822079031,0.6820456779436731
1590514660.9893098,-0.0,0.129157224216199,0.56,-0.15835524583807872,-0.16202541740319165,0.6953374094645989,0.6820390504001871
1590514660.9993098,-0.0,0.129157224216199,0.56,-0.15830959830647606,-0.1621549268810111,0.6953379085102027,0.6820183602485612
1590514661.0093098,-0.0,0.129157224216199,0.56,-0.158289130347612,-0.16221256406837067,0.6953522461186074,0.6819947863677414
1590514661.0193098,-0.0,0.129157224216199,0.56,-0.1582736005648194,-0.1622490327277481,0.6953984663454158,0.6819425866892642
1590514661.0293097,-0.0,0.129157224216199,0.56,-0.1582605234832074,-0.1622687980236677,0.6954373880784367,0.6819012261438158
1590514661.0393097,-0.0,0.129157224216199,0.56,-0.15824854176152378,-0.16227609849285254,0.6954674774759689,0.6818715819192709
1590514661.0493097,-0.0,0.129157224216199,0.56,-0.15822921348467917,-0.1622704678400953,0.6955391114891277,0.6818043381089496
1590514661.0593097,-0.0,0.129157224216199,0.56,-0.15822976870541824,-0.16226942703977917,0.6955512538820174,0.6817920698004616
1590514661.0693097,-0.0,0.129157224216199,0.56,-0.15824306712747405,-0.16229310983124376,0.6955926873211856,0.6817410728019955
1590514661.0793097,-0.0,0.129157224216199,0.56,-0.1582395624920253,-0.16230741446751165,0.6956164656132009,0.6817142190400773
1590514661.0893097,-0.0,0.129157224216199,0.56,-0.1582181803885234,-0.1623181432839232,0.695656578434195,0.6816756927576527
1590514661.0993097,-0.0,0.129157224216199,0.56,-0.15817578985657424,-0.16232505880272968,0.6957221864868371,0.6816169253577021
1590514661.1093097,-0.0,0.129157224216199,0.56,-0.15805467910502638,-0.1623250670670256,0.6958496968428198,0.6815148474192717
1590514661.1193097,-0.0,0.129157224216199,0.56,-0.15799584346168336,-0.16232159554508582,0.695914141018889,0.6814635118711716
1590514661.1293097,-0.0,0.129157224216199,0.56,-0.1579107398824017,-0.16232047074896486,0.6960117295583077,0.6813838333509067
1590514661.1393096,-0.0,0.129157224216199,0.56,-0.15785246964597163,-0.16231961125456848,0.6960894349744089,0.6813181622506153
1590514661.1493096,-0.0,0.129157224216199,0.56,-0.1578073363053798,-0.16231849666354914,0.6961772645379097,0.6812391392424858
1590514661.1593096,-0.0,0.129157224216199,0.56,-0.15779194861749885,-0.16230822000842693,0.6962401053318602,0.6811809288924147
1590514661.1693096,-0.0,0.129157224216199,0.56,-0.15779455240061158,-0.16226716920893786,0.6963023330745525,0.6811264974680794
1590514661.1793096,-0.0,0.129157224216199,0.56,-0.15779544092169395,-0.16224978839644363,0.6963244605177414,0.6811078111163902
1590514661.1893096,-0.0,0.129157224216199,0.56,-0.15777955643870586,-0.16221572288562625,0.6963625831373721,0.6810806292609503
1590514661.1993096,-0.0,0.129157224216199,0.56,-0.1577512932988956,-0.16216855912040856,0.6963936047517433,0.6810666890924099
1590514661.2093096,-0.0,0.129157224216199,0.56,-0.15770221647356794,-0.1621449766854088,0.6964242951090521,0.6810522875045231
1590514661.2193096,-0.0,0.129157224216199,0.56,-0.1576685549610007,-0.16213450245779748,0.6964375863292934,0.6810489834338634
1590514661.2293096,-0.0,0.129157224216199,0.56,-0.1576538314051369,-0.16213693795231832,0.6964457683553269,0.681043445339241
1590514661.2393095,-0.0,0.129157224216199,0.56,-0.15763839431262053,-0.16215424461528608,0.6964570676228179,0.6810313429786945
1590514661.2493095,-0.0,0.129157224216199,0.56,-0.15761673758515846,-0.16217776824430727,0.6964735507061657,0.6810138974000699
1590514661.2593095,-0.0,0.129157224216199,0.56,-0.15760232411032676,-0.16220709240564943,0.696506213930263,0.6809768424430447
1590514661.2693095,-0.0,0.129157224216199,0.56,-0.15759544524836985,-0.1622114936204423,0.6965373493661037,0.6809455393443001
1590514661.2793095,-0.0,0.129157224216199,0.56,-0.15759284365317244,-0.16219508728564044,0.6965658011174437,0.6809209451067989
1590514661.2893095,-0.0,0.129157224216199,0.56,-0.1575925518833664,-0.16217838320515374,0.6965838610914146,0.6809065163123522
1590514661.2993095,-0.0,0.129157224216199,0.56,-0.15759785284632497,-0.16214837488929842,0.6966087657793777,0.680886957064425
1590514661.3093095,-0.0,0.129157224216199,0.56,-0.15760112464801615,-0.1621196694902193,0.6966295789728998,0.6808717409849036
1590514661.3193095,-0.0,0.129157224216199,0.56,-0.15760193454353122,-0.1620389635373817,0.6966547828119052,0.6808649772465839
1590514661.3293095,-0.0,0.129157224216199,0.56,-0.15760100018286277,-0.16199464124916088,0.6966663257959288,0.6808639297260191
1590514661.3393095,-0.0,0.129157224216199,0.56,-0.1576021761798223,-0.16194645130197674,0.696676794161368,0.6808644102732325
1590514661.3493094,-0.0,0.129157224216199,0.56,-0.1576002708686654,-0.16194632799753686,0.696682118715784,0.680859432564588
1590514661.3593094,-0.0,0.129157224216199,0.56,-0.15757012963619468,-0.16196158022663357,0.6966975909365918,0.6808469486049972
1590514661.3693094,-0.0,0.129157224216199,0.56,-0.15749561927676883,-0.1619712934749442,0.6967206508607028,0.6808382798237783
1590514661.3793094,-0.0,0.129157224216199,0.56,-0.1574521640142148,-0.1619787672220166,0.6967287358172599,0.6808382795132897
1590514661.3893094,-0.0,0.129157224216199,0.56,-0.15741248415695813,-0.161986332915615,0.6967328152466061,0.6808414804024011
1590514661.3993094,-0.0,0.129157224216199,0.56,-0.15729681033491208,-0.16201681592784659,0.6967415539876903,0.6808520183144265
1590514661.4093094,-0.0,0.129157224216199,0.56,-0.15722951130341406,-0.16208489827151817,0.6967495144374493,0.6808432123836331
1590514661.4193094,-0.0,0.129157224216199,0.56,-0.15721553981514752,-0.16212390744670088,0.6967475753034581,0.6808391354500648
1590514661.4293094,-0.0,0.129157224216199,0.56,-0.15719043173002706,-0.16218118634267786,0.6967479759640243,0.6808308801736644
1590514661.4393094,-0.0,0.129157224216199,0.56,-0.157166899307169,-0.16222386636729155,0.6967524187511923,0.6808215990350797
1590514661.4493093,-0.0,0.129157224216199,0.56,-0.15713999330855014,-0.16224923813099829,0.6967624912065918,0.6808114554333998
1590514661.4593093,-0.0,0.129157224216199,0.56,-0.15711127022532723,-0.16224656415034144,0.6967761829919671,0.680804709039411
1590514661.4693093,-0.0,0.129157224216199,0.56,-0.15708987420807216,-0.16224275458877735,0.696791988650363,0.680794377512926
1590514661.4793093,-0.0,0.129157224216199,0.56,-0.1570808706696242,-0.16224548096685404,0.6967985364265827,0.6807891035826193
1590514661.4893093,-0.0,0.129157224216199,0.56,-0.15707092469581468,-0.16225959605577617,0.696809281071808,0.680777036734951
1590514661.4993093,-0.0,0.129157224216199,0.56,-0.15706570645297144,-0.16227099175056162,0.6968107597697364,0.6807740110592043
1590514661.5093093,-0.0,0.129157224216199,0.56,-0.157071632851377,-0.16225988743095401,0.6968108725542898,0.6807751749844664
1590514661.5193093,-0.0,0.129157224216199,0.56,-0.15707323315209903,-0.16226037413335376,0.6968194695395025,0.68076589014269
1590514661.5293093,-0.0,0.129157224216199,0.56,-0.15707648537569016,-0.16226779559471455,0.6968316892801449,0.680750862574474
1590514661.5393093,-0.0,0.129157224216199,0.56,-0.1570945015708524,-0.16227952472585047,0.6968445385301895,0.6807307559394358
1590514661.5493093,-0.0,0.129157224216199,0.56,-0.15713632494945584,-0.1622985926915788,0.6968685027315438,0.680692023661974
1590514661.5593092,-0.0,0.129157224216199,0.56,-0.1572084826201574,-0.16230700720109817,0.696964688843206,0.6805748639952479
1590514661.5693092,-0.0,0.129157224216199,0.56,-0.1572565226840133,-0.16230189334006614,0.6970459111574231,0.6804817940757073
1590514661.5793092,-0.0,0.129157224216199,0.56,-0.15732087042024046,-0.16228055614085088,0.6971803392658915,0.680334271679583
1590514661.5893092,-0.0,0.129157224216199,0.56,-0.15747139752131661,-0.1622111363621499,0.6975470441391558,0.6799399859264129
1590514661.5993092,-0.0,0.129157224216199,0.56,-0.1575885895154913,-0.1621571356079215,0.6978248401426275,0.6796406015445906
1590514661.6093092,-0.0,0.129157224216199,0.56,-0.15775230117191089,-0.1621070384982174,0.6982522560093934,0.679175382372499
1590514661.6193092,-0.0,0.129157224216199,0.56,-0.1579183490819776,-0.16205365478913442,0.6987083511856469,0.678680254803275
1590514661.6293092,-0.0,0.129157224216199,0.56,-0.1580342393341913,-0.16201280171893406,0.6990430556352912,0.6783183551316027
1590514661.6393092,-0.0,0.129157224216199,0.56,-0.15823779376296543,-0.16193958429590474,0.6996199509901175,0.6776930869854932
1590514661.6493092,-0.0,0.129157224216199,0.56,-0.15847460127711488,-0.16185063628608948,0.700221608567441,0.6770374997437456
1590514661.6593091,-0.0,0.129157224216199,0.56,-0.15873382960308552,-0.16176065767632086,0.7007302708805088,0.6764716595867768
1590514661.6693091,-0.0,0.129157224216199,0.56,-0.1592415245456394,-0.1615955114506507,0.701624291695471,0.6754642909365394
1590514661.6793091,-0.0,0.129157224216199,0.56,-0.15969509447653316,-0.16146591384749703,0.7023692818212687,0.6746133246859094
1590514661.6893091,-0.0,0.129157224216199,0.56,-0.1600494032227758,-0.16137498843964956,0.7029293726362046,0.6739676742957164
1590514661.699309,-0.0,0.129157224216199,0.56,-0.16046822733658134,-0.16129795465772054,0.7036193076708391,0.6731658661364399
1590514661.709309,-0.0,0.129157224216199,0.56,-0.1609750003655189,-0.16129289774366318,0.7044517201638282,0.6721749604264144
1590514661.719309,-0.0,0.129157224216199,0.56,-0.1612198494105041,-0.16113439046298758,0.7054367497627086,0.6711202282056586
1590514661.729309,-0.0,0.129157224216199,0.56,-0.16134031836171447,-0.16098768057855808,0.7062402232547309,0.6702810556705205
1590514661.739309,-0.0,0.129157224216199,0.56,-0.1615519902957686,-0.16076001329505535,0.7077663387995557,0.6686723865997961
1590514661.749309,-0.0,0.129157224216199,0.56,-0.16171696117335366,-0.16050301892835986,0.7094579733433557,0.6668989759423858
1590514661.759309,-0.0,0.129157224216199,0.56,-0.16214109177274894,-0.16021870109499706,0.7114938119712461,0.6646906225160589
1590514661.769309,-0.0,0.129157224216199,0.56,-0.16267705015835285,-0.1599766160511678,0.7135891764838891,0.6623678509097531
1590514661.779309,-0.0,0.129157224216199,0.56,-0.16305196119785037,-0.159735528589917,0.7154280353860453,0.6603482093382681
1590514661.789309,-0.0,0.129157224216199,0.56,-0.1636480283726922,-0.15926451634739214,0.7187383126965063,0.6567047091313638
1590514661.799309,-0.0,0.129157224216199,0.56,-0.16411878793260362,-0.15894460732056906,0.7211010374558954,0.6540744453399442
1590514661.809309,-0.0,0.129157224216199,0.56,-0.16454192516191316,-0.1585752496173276,0.7234149922559974,0.6514922494587002
1590514661.819309,-0.0,0.129157224216199,0.56,-0.165164367658219,-0.15800322974998057,0.7269018898727011,0.647585112741457
1590514661.829309,-0.0,0.129157224216199,0.56,-0.16554790023899735,-0.15766378701798564,0.7290330766208941,0.6451680414661393
1590514661.839309,-0.0,0.129157224216199,0.56,-0.16612945185454478,-0.1572013246290557,0.7322155258974854,0.6415192344245881
1590514661.849309,-0.0,0.129157224216199,0.56,-0.16658702459306318,-0.15682272079088388,0.7348971957390489,0.638416259021296
1590514661.859309,-0.0,0.129157224216199,0.56,-0.1671310886998096,-0.1563511529682954,0.738213862984816,0.6345529377366657
1590514661.869309,-0.0,0.129157224216199,0.56,-0.16769710552197595,-0.1558512480907555,0.7414209224939319,0.6307735575796963
1590514661.879309,-0.0,0.129157224216199,0.56,-0.16818785243919313,-0.15540898747867862,0.7441922079248847,0.6274831806239543
1590514661.889309,-0.0,0.129157224216199,0.56,-0.16866302032970662,-0.1549556015084702,0.7469341779353086,0.62419886619923
1590514661.899309,-0.0,0.129157224216199,0.56,-0.1692164568024603,-0.15443557564826838,0.7500539522074742,0.6204270486591417
1590514661.909309,-0.0,0.129157224216199,0.56,-0.16971805453812225,-0.15395808727697383,0.7529667496547628,0.6168683622848019
1590514661.919309,-0.0,0.129157224216199,0.56,-0.17020779038144218,-0.1534489577425969,0.7559927960930078,0.6131495505091785
1590514661.929309,-0.0,0.129157224216199,0.56,-0.17058178744533645,-0.1530584243178115,0.7582804232356762,0.6103145163712559
1590514661.939309,-0.0,0.129157224216199,0.56,-0.1710865516633995,-0.15255556390971006,0.7611934835406258,0.6066552500254995
1590514661.9493089,-0.0,0.129157224216199,0.56,-0.17161282859579277,-0.1520016892333609,0.7643380032399663,0.6026858107560243
1590514661.9593089,-0.0,0.129157224216199,0.56,-0.17189200261416926,-0.15164756789057407,0.766259089606077,0.600246311801448
1590514661.9693089,-0.0,0.129157224216199,0.56,-0.17241325122225565,-0.15092388308005486,0.7700975725851031,0.5953507744680259
1590514661.9793088,-0.0,0.129157224216199,0.56,-0.17273259938030086,-0.15063162963585558,0.7718216053170629,0.593095334064381
1590514661.9893088,-0.0,0.129157224216199,0.56,-0.1732519401323915,-0.15010359854170674,0.7748718796353512,0.5890871211882712
1590514661.9993088,-0.0,0.129157224216199,0.56,-0.17365385825069926,-0.14963966292760494,0.7773320946829835,0.5858344370725923
1590514662.0093088,-0.0,0.129157224216199,0.56,-0.17415537005706172,-0.14908049111534935,0.7802528315534242,0.5819328379771171
1590514662.0193088,-0.0,0.129157224216199,0.56,-0.17462538190839844,-0.14855363968254795,0.7829485586118701,0.5782927621303602
1590514662.0293088,-0.0,0.129157224216199,0.56,-0.17500029289869656,-0.14813020470219337,0.7850939022408221,0.5753768423161183
1590514662.0393088,-0.0,0.129157224216199,0.56,-0.17529068976422207,-0.14777940421182414,0.7868200963778814,0.5730138092847084
1590514662.0493088,-0.0,0.129157224216199,0.56,-0.1757936405116259,-0.14716400376896852,0.7898166854327627,0.5688800622675945
1590514662.0593088,-0.0,0.129157224216199,0.56,-0.1761684814427461,-0.14670414596851103,0.7920430609996988,0.5657791690705382
1590514662.0693088,-0.0,0.129157224216199,0.56,-0.17627733033459414,-0.14614978001514786,0.7940391140926094,0.5630854253987447
1590514662.0793087,-0.0,0.129157224216199,0.56,-0.17616966625837185,-0.1455750024359877,0.7956443725907839,0.5610006072271048
1590514662.0893087,-0.0,0.129157224216199,0.56,-0.1763718925986499,-0.14527240504164413,0.7970626159412634,0.5589958157055651
1590514662.0993087,-0.0,0.129157224216199,0.56,-0.17665862635752336,-0.1448283451025951,0.7991706301493205,0.5560055718449947
1590514662.1093087,-0.0,0.129157224216199,0.56,-0.1767628640111204,-0.1446783485814171,0.7998648855817353,0.5550120861970096
1590514662.1193087,-0.006422036583669487,0.12911270356734725,0.5571971934513866,-0.17706522303040187,-0.1442350131931003,0.8019321963609504,0.552040151216658
1590514662.1293087,-0.012909808299259043,0.12906772721091936,0.5543656977391692,-0.17717444688147813,-0.14407683821626366,0.8026078729696804,0.5510640546186806
1590514662.1393087,-0.01946331514676867,0.12902229514691532,0.5515055128633478,-0.17737026994748456,-0.14372510788326376,0.8040128976596803,0.5490405418358287
1590514662.1493087,-0.026082557126198367,0.12897640737533517,0.5486166388239225,-0.17752413148967966,-0.14346349991738996,0.8051075188274602,0.5474527111753807
1590514662.1593087,-0.03276753423754814,0.12893006389617886,0.5456990756208933,-0.17764578181556645,-0.14325387927832214,0.8059711648588386,0.5461963532047547
1590514662.1693087,-0.039518246480817976,0.12888326470944642,0.54275282325426,-0.17775122703952564,-0.14305001255206237,0.8066458606960573,0.5452184845675271
1590514662.1793087,-0.04633469385600788,0.12883600981513782,0.5397778817240227,-0.17782605979737925,-0.1429014248867792,0.8071376788677415,0.5445051101291489
1590514662.1893086,-0.05321687636311786,0.12878829921325308,0.5367742510301816,-0.17783000750788436,-0.14288735547370363,0.8072867076035204,0.5442865523694821
1590514662.1993086,-0.060164794002147914,0.1287401329037922,0.5337419311727364,-0.17774987581302246,-0.14282413335400831,0.8075330190372152,0.5439638479649042
1590514662.2093086,-0.06717844677309802,0.12869151088675518,0.5306809221516873,-0.17770783630930082,-0.14282604475766325,0.8075357536691417,0.5439730201398133
1590514662.2193086,-0.07425783467596822,0.12864243316214202,0.5275912239670343,-0.17769542904610375,-0.14287721165699505,0.8073660852671131,0.5442153854642159
1590514662.2293086,-0.08140295771075848,0.12859289972995272,0.5244728366187772,-0.17764577672084444,-0.14294152479841482,0.8070748326280759,0.5446464884587955
1590514662.2393086,-0.08861381587746882,0.12854291059018727,0.5213257601069162,-0.17758647082025225,-0.14305503480312332,0.8066915029882138,0.545203540627313
1590514662.2493086,-0.09589040917609921,0.1284924657428457,0.5181499944314513,-0.17747844067758178,-0.14316818470206386,0.8061615142347697,0.5459925164356915
1590514662.2593086,-0.1032327376066497,0.12844156518792796,0.5149455395923823,-0.1774255925144828,-0.1432705605790228,0.8058139752124378,0.5464956371907469
1590514662.2693086,-0.11064080116912024,0.1283902089254341,0.5117123955897094,-0.17732101690288396,-0.14346528832997552,0.8049430489143329,0.5477600887684834
1590514662.2793086,-0.11811459986351085,0.1283383969553641,0.5084505624234326,-0.17719725306347364,-0.14369156591067,0.8039265314293897,0.5492318878073487
1590514662.2893085,-0.1256541336898215,0.12828612927771793,0.5051600400935516,-0.17709631173617588,-0.1438935413173607,0.8030870391879591,0.5504377874876037
1590514662.2993085,-0.13325940264805228,0.12823340589249566,0.5018408286000668,-0.17690755038444259,-0.14428318485527858,0.8015473876779848,0.5526354418938664
1590514662.3093085,-0.14093040673820312,0.1281802267996972,0.4984929279429781,-0.17673584789116104,-0.14455654836784726,0.8004648819344902,0.5541872442564078
1590514662.3193085,-0.148667145960274,0.12812659199932264,0.4951163381222854,-0.17666215598962562,-0.14467932417155446,0.7999291591139552,0.5549519443934103
1590514662.3293085,-0.15646962031426495,0.12807250149137192,0.4917110591379887,-0.1764244068233195,-0.14493120607649493,0.798261658626957,0.5573572855362253
1590514662.3393085,-0.164337829800176,0.12801795527584506,0.48827709099008804,-0.17626839593672616,-0.14490671161801594,0.7971858311172545,0.5589498131391823
1590514662.3493085,-0.1722717744180071,0.12796295335274205,0.4848144336785834,-0.1760782717566566,-0.14498672113703362,0.7956919350645554,0.5611136784800572
1590514662.3593085,-0.18027145416775828,0.12790749572206292,0.48132308720347483,-0.1759096266119114,-0.14521108412925407,0.7945210755975373,0.5627652064433066
1590514662.3693085,-0.1883368690494295,0.12785158238380764,0.47780305156476227,-0.17581855210710667,-0.1456336229036061,0.7931046123486671,0.5646787551400566
1590514662.3793085,-0.19646801906302083,0.1277952133379762,0.4742543267624457,-0.17583916714674552,-0.14606010889581514,0.7918707629514241,0.5662922297783558
1590514662.3893085,-0.2046649042085322,0.12773838858456865,0.4706769127965253,-0.1757614000230031,-0.1462729700090172,0.7909976379929856,0.5674808667958823
1590514662.3993084,-0.2129275244859637,0.12768110812358494,0.4670708096670008,-0.17572404580669762,-0.1464982535028607,0.7901259908871027,0.568647421810282
1590514662.4093084,-0.2212558798953152,0.12762337195502507,0.4634360173738724,-0.17576311001768843,-0.14682914993757892,0.7891947648614397,0.5698418919508655
1590514662.4193084,-0.22964997043658683,0.1275651800788891,0.45977253591714007,-0.175883597582611,-0.14710795587407136,0.7883957776968997,0.5708379579548457
1590514662.4293084,-0.2381097961097785,0.12750653249517696,0.4560803652968037,-0.1759489845309458,-0.14730976558707085,0.787810071774636,0.5715741358967706
1590514662.4393084,-0.24663535691489025,0.12744742920388868,0.4523595055128634,-0.17602074102372003,-0.14741847531584135,0.7874559078568018,0.5720119059723834
1590514662.4493084,-0.25522665285192203,0.12738787020502426,0.4486099565653191,-0.1761193108102845,-0.14753116393304727,0.7870733669128204,0.5724788438896256
1590514662.4593084,-0.2638836839208739,0.12732785549858372,0.4448317184541709,-0.17626411590987137,-0.14757187904784466,0.7869049615700068,0.5726552889052472
1590514662.4693084,-0.27260645012174584,0.127267385084567,0.4410247911794187,-0.1763741428333514,-0.14760693798236355,0.7868747093902929,0.5726539406263201
1590514662.4793084,-0.28139495145453786,0.12720645896297417,0.43718917474106256,-0.17650422337678937,-0.14751108986876982,0.7869801532642309,0.572493640126205
1590514662.4893084,-0.29024918791925,0.12714507713380518,0.4333248691391024,-0.17654613854285936,-0.14747160753719063,0.7870505156693651,0.5723941559140255
1590514662.4993083,-0.29916915951588213,0.12708323959706005,0.42943187437353825,-0.17675617086246156,-0.1472985875794178,0.7875216396980927,0.5717254750492682
1590514662.5093083,-0.3081548662444344,0.1270209463527388,0.4255101904443702,-0.17682492904329752,-0.14724234563693497,0.7876732279021572,0.5715098491357092
1590514662.5193083,-0.31720630810490663,0.12695819740084138,0.4215598173515982,-0.17695694100596296,-0.14702472940214448,0.7882683298421022,0.5707038676216659
1590514662.5293083,-0.326323485097299,0.12689499274136784,0.41758075509522224,-0.1770955802914148,-0.1469406108615203,0.788716466543919,0.5700630217204606
1590514662.5393083,-0.33550639722161146,0.12683133237431815,0.4135730036752423,-0.17733353024079018,-0.14682105101152054,0.7893974948711181,0.5690763850268895
1590514662.5493083,-0.344755044477844,0.12676721629969231,0.40953656309165837,-0.17739742351782684,-0.14668175973178346,0.7898563953343202,0.5684553397275632
1590514662.5593083,-0.3540694268659966,0.12670264451749036,0.40547143334447044,-0.17763565472561976,-0.14625989172568696,0.7912985316124459,0.5664796868566535
