time,pos_x,pos_y,pos_z,q,p1,p2,p3
1590515351.049985,-0.0,0.20535720246471612,0.56,-0.15918447537870492,-0.16331461400222413,0.7366930028725408,0.6366098170546457
1590515351.059985,-0.0,0.20535720246471612,0.56,-0.15916938034079275,-0.16332765866176413,0.7366962636007429,0.6366064714078964
1590515351.069985,-0.0,0.20535720246471612,0.56,-0.15914973924710601,-0.16335162560762095,0.7367059731356179,0.6365939960812138
1590515351.079985,-0.0,0.20535720246471612,0.56,-0.15913035154921062,-0.1633803487726436,0.7367113352753006,0.6365852663198884
1590515351.089985,-0.0,0.20535720246471612,0.56,-0.159126453211283,-0.1633797756754982,0.7367091111551826,0.6365889618235422
1590515351.099985,-0.0,0.20535720246471612,0.56,-0.1591348426917702,-0.16337000757831452,0.7367103110533868,0.6365879828572382
1590515351.1099849,-0.0,0.20535720246471612,0.56,-0.15914819278855252,-0.16335667149802593,0.7367099689430243,0.6365884637506344
1590515351.1199849,-0.0,0.20535720246471612,0.56,-0.15916301795857515,-0.16335621411134094,0.736717935981595,0.6365756543801746
1590515351.1299849,-0.0,0.20535720246471612,0.56,-0.15916854037538844,-0.1633498697885589,0.736731489509857,0.6365602156136524
1590515351.1399848,-0.0,0.20535720246471612,0.56,-0.15916249158254211,-0.16335125138171713,0.7367400362654916,0.6365514816154558
1590515351.1499848,-0.0,0.20535720246471612,0.56,-0.1590663185355771,-0.16335896683014364,0.7368500095138935,0.6364462374879898
1590515351.1599848,-0.0,0.20535720246471612,0.56,-0.15901871299886233,-0.16335735574365418,0.7369222007809173,0.6363749617963079
1590515351.1699848,-0.0,0.20535720246471612,0.56,-0.1589572076991756,-0.16335290361746324,0.7370866046965245,0.6362010446330819
1590515351.1799848,-0.0,0.20535720246471612,0.56,-0.15893725341246026,-0.16334654023129114,0.7372043758682221,0.6360711868373911
1590515351.1899848,-0.0,0.20535720246471612,0.56,-0.15893937635722782,-0.16331369664899906,0.7374331888324211,0.6358138064763361
1590515351.1999848,-0.0,0.20535720246471612,0.56,-0.15895475605990642,-0.1632984408826956,0.7375270267531411,0.6357050309125124
