time,pos_x,pos_y,pos_z,q,p1,p2,p3
1589995631.0618322,-0.0,0.1866431576764087,0.56,-0.20725223355827874,-0.02843139071532541,0.9757392169459452,0.0645844270765888
1589995631.0718322,-0.0,0.1866431576764087,0.56,-0.20722887459240552,-0.028441988102565537,0.9757436770093832,0.06458733294241936
1589995631.0818322,-0.0,0.1866431576764087,0.56,-0.20721811219275552,-0.028447300960229346,0.9757459804854312,0.06458472369672714
1589995631.0918322,-0.0,0.1866431576764087,0.56,-0.20720627980899603,-0.028428158856541274,0.9757492448286472,0.06458179621008446
1589995631.1018322,-0.0,0.1866431576764087,0.56,-0.20719425005158193,-0.028399023075518177,0.9757529745602547,0.06457686007077681
1589995631.1118321,-0.0,0.1866431576764087,0.56,-0.20719362146627593,-0.028389689935385314,0.9757532483892175,0.06457884314183432
1589995631.1218321,-0.0,0.1866431576764087,0.56,-0.20719374286645068,-0.028360092225207113,0.9757549055312162,0.06456641855207554
1589995631.1318321,-0.0,0.1866431576764087,0.56,-0.20720007959109854,-0.028355071487460002,0.9757535945400642,0.06456810083966803
1589995631.141832,-0.0,0.1866431576764087,0.56,-0.20721564013604304,-0.028354846669117417,0.9757500071917303,0.06457247568833206
1589995631.151832,-0.0,0.1866431576764087,0.56,-0.2072546507180102,-0.0283680295295302,0.9757420569767707,0.06456161958133388
1589995631.161832,-0.0,0.1866431576764087,0.56,-0.20725107410197702,-0.028395318776094195,0.9757432269815242,0.0645434202814402
1589995631.171832,-0.0,0.1866431576764087,0.56,-0.20723519136856514,-0.028402584806765562,0.9757463833393138,0.06454350409537825
1589995631.181832,-0.0,0.1866431576764087,0.56,-0.20722171960965194,-0.028405159158836638,0.9757491602726958,0.0645436447334382
1589995631.191832,-0.0,0.1866431576764087,0.56,-0.20721882447491255,-0.028393732357783735,0.9757501026582752,0.06454372051212694
1589995631.201832,-0.0,0.1866431576764087,0.56,-0.20720446165177922,-0.02836838404884891,0.975754494882607,0.06453457647111856
1589995631.211832,-0.0,0.1866431576764087,0.56,-0.2072039506512234,-0.028355767384943158,0.9757553013343848,0.06452956833381832
1589995631.221832,-0.0,0.1866431576764087,0.56,-0.20721493938760818,-0.028332330648510484,0.9757544774843433,0.06451703256974384
1589995631.231832,-0.0,0.1866431576764087,0.56,-0.20723287121730816,-0.028303549190140456,0.9757518791839925,0.06451136572279302
1589995631.241832,-0.0,0.1866431576764087,0.56,-0.2072620710726672,-0.02829653265955273,0.9757465039712483,0.06450193783513736
1589995631.251832,-0.0,0.1866431576764087,0.56,-0.20728867356917632,-0.028309494376457377,0.975740973109256,0.06449443160642061
1589995631.261832,-0.0,0.1866431576764087,0.56,-0.20730596385925434,-0.028350509948035726,0.9757359806774936,0.06449637035545651
1589995631.271832,-0.0,0.1866431576764087,0.56,-0.20729241449417388,-0.02836001001835448,0.9757394936521414,0.06448259612948644
1589995631.281832,-0.0,0.1866431576764087,0.56,-0.20727174696466186,-0.028352357419765824,0.9757449726002435,0.06446949029196059
1589995631.291832,-0.0,0.1866431576764087,0.56,-0.2072679433768011,-0.028345841179627795,0.9757458813950961,0.06447082961161466
1589995631.301832,-0.0,0.1866431576764087,0.56,-0.20725522215206815,-0.02833498906356199,0.9757497788727331,0.06445750757339526
1589995631.311832,-0.0,0.1866431576764087,0.56,-0.20726257565504283,-0.028325276663237635,0.9757488807183821,0.0644517275744471
1589995631.321832,-0.0,0.1866431576764087,0.56,-0.20727900998321863,-0.028313284197681605,0.975745234301873,0.06445934905838956
1589995631.331832,-0.0,0.1866431576764087,0.56,-0.20729232371877163,-0.02830304212784105,0.9757434126859489,0.06444860663274797
1589995631.341832,-0.0,0.1866431576764087,0.56,-0.20729385178408258,-0.028306708597111624,0.9757431153734368,0.0644465829379514
1589995631.351832,-0.0,0.1866431576764087,0.56,-0.20728886883515774,-0.02833507357086249,0.9757453553888097,0.06441622332923141
1589995631.361832,-0.0,0.1866431576764087,0.56,-0.20728706997302473,-0.02834478785102102,0.9757458172992822,0.06441074130252504
1589995631.371832,-0.0,0.1866431576764087,0.56,-0.20726802769461686,-0.02835323206078672,0.975750048827439,0.0644042000777237
1589995631.381832,-0.0,0.1866431576764087,0.56,-0.2072422386610181,-0.02837061620679325,0.9757553771526766,0.06439880902742078
