time,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z,gyr_x,gyr_y,gyr_z,ori_z,ori_y,ori_x,q,p1,p2,p3,A0,A1,A2
1589550895.4361296,-0.03,-4.13,8.86,0.45111111111111113,0.2733333333333333,-0.6377777777777778,0.001090830782496456,0.0,0.001090830782496456,4.662210764389853,-0.001090830782496456,0.4483314516060434,-0.15277536001384528,-0.15626295226743442,0.704865675855921,0.6748377272511379,0.3248417572103921,0.4492681034496481,0.12422186501669152
1589550895.4429786,-0.04,-4.15,8.9,0.45111111111111113,0.2733333333333333,-0.6377777777777778,0.0,-0.0032724923474893677,0.001090830782496456,4.662210764389853,-0.001090830782496456,0.4483314516060434,-0.15275522485094692,-0.15627445092737446,0.7048700978208624,0.6748350038832397,0.3248417572103921,0.4457710691193347,0.12422186501669152
1589550895.453546,-0.05,-4.13,8.68,0.45111111111111113,0.2733333333333333,-0.6377777777777778,0.001090830782496456,-0.004363323129985824,0.0,4.662210764389853,-0.001090830782496456,0.4483314516060434,-0.15275494030064796,-0.15628757170378718,0.7048700641976153,0.6748320648448239,0.27496052092173096,0.5096043784948763,0.1055048918616226
1589550895.459358,-0.05,-4.14,8.76,0.45111111111111113,0.2733333333333333,-0.6377777777777778,-0.0032724923474893677,-0.0032724923474893677,0.0,4.662210764389853,-0.001090830782496456,0.4483314516060434,-0.15273949205576845,-0.15629235120634882,0.7048734832557426,0.6748308833506761,0.27496052092173096,0.5096043784948763,0.1055048918616226
1589550895.4729364,-0.03,-4.13,8.77,0.45111111111111113,0.2733333333333333,-0.6377777777777778,0.001090830782496456,-0.002181661564992912,0.0,4.662210764389853,-0.001090830782496456,0.4483314516060434,-0.1527460752209601,-0.15628607428451793,0.7048668815359896,0.6748377425745065,0.27496052092173096,0.5196954746842645,0.1055048918616226
1589550895.4796314,-0.05,-4.14,8.76,0.45111111111111113,0.2788888888888889,-0.6377777777777778,0.0,0.0032724923474893677,-0.002181661564992912,4.662210764389853,-0.001090830782496456,0.4483314516060434,-0.15276172901056081,-0.1562804982553421,0.7048683705709181,0.6748339352636801,0.27496052092173096,0.5196954746842645,0.12320352300403808
1589550895.4924245,-0.06,-4.13,8.75,0.45111111111111113,0.2788888888888889,-0.6377777777777778,-0.001090830782496456,0.002181661564992912,0.001090830782496456,4.662210764389853,-0.001090830782496456,0.4483314516060434,-0.15276899179715855,-0.15626824707857423,0.7048612252622376,0.6748425914404681,0.2893893153577334,0.4823119900107394,0.10602882823207263
1589550895.4996815,-0.04,-4.15,8.71,0.45111111111111113,0.2788888888888889,-0.6377777777777778,0.001090830782496456,0.004363323129985824,-0.002181661564992912,4.662210764389853,-0.001090830782496456,0.4483314516060434,-0.1527902418136622,-0.15624019991750063,0.7048607339216102,0.6748447878673666,0.2893893153577334,0.4823119900107394,0.10602882823207263
1589550895.5101647,-0.06,-4.15,8.74,0.45111111111111113,0.2788888888888889,-0.6377777777777778,0.001090830782496456,0.006544984694978735,0.001090830782496456,4.662210764389853,-0.001090830782496456,0.4483314516060434,-0.15279927718531197,-0.15622188808187445,0.70485383292895,0.6748541892743559,0.3593288242735007,0.31090853643828664,0.10602882823207263
1589550895.523145,-0.05,-4.11,8.82,0.45111111111111113,0.2788888888888889,-0.6377777777777778,0.001090830782496456,0.0032724923474893677,-0.001090830782496456,4.662210764389853,-0.001090830782496456,0.4483314516060434,-0.15281151488639885,-0.15621870409350455,0.7048466223756176,0.6748596864053695,0.3593288242735007,0.31090853643828664,0.1221663692441251
1589550895.5347962,-0.06,-4.14,8.85,0.4444444444444444,0.2788888888888889,-0.6166666666666667,-0.001090830782496456,0.002181661564992912,-0.001090830782496456,4.662210764389853,-0.001090830782496456,0.4483314516060434,-0.15281733099146266,-0.15624832134592995,0.7048543786026901,0.6748434117555275,0.26311038413585025,0.3015432709413334,0.10375917419640128
1589550895.5467904,-0.05,-4.14,8.88,0.4444444444444444,0.2788888888888889,-0.6166666666666667,-0.004363323129985824,-0.0032724923474893677,0.002181661564992912,4.662210764389853,-0.001090830782496456,0.4483314516060434,-0.152816806390901,-0.1562725339647159,0.7048543187391626,0.6748379866067734,0.33136596019053416,0.3269896237620402,0.11954469151589853
1589550895.5532265,-0.05,-4.12,8.74,0.4444444444444444,0.2788888888888889,-0.6166666666666667,-0.00545415391248228,-0.00545415391248228,0.0,4.662210764389853,-0.001090830782496456,0.4483314516060434,-0.1528141110346684,-0.15631628778077133,0.7048465064524259,0.6748366231799616,0.33136596019053416,0.3269896237620402,0.11954469151589853
1589550895.5602036,-0.04,-4.14,8.76,0.4444444444444444,0.2788888888888889,-0.6166666666666667,-0.008726646259971648,-0.008726646259971648,-0.0032724923474893677,4.662210764389853,-0.001090830782496456,0.4483314516060434,-0.15279980081540856,-0.15644213463727336,0.7048389880928192,0.6748185535721402,0.33136596019053416,0.3269896237620402,0.11954469151589853
1589550895.5728724,-0.06,-4.15,8.75,0.4444444444444444,0.2788888888888889,-0.6166666666666667,-0.01308996938995747,-0.015271630954950384,-0.002181661564992912,4.662210764389853,-0.001090830782496456,0.4483314516060434,-0.15279236525918627,-0.15651727044327057,0.7048400804563891,0.6748016732001504,0.26883851941761866,0.4778809308314024,0.09615553033559161
1589550895.580565,-0.03,-4.14,8.77,0.43,0.2788888888888889,-0.6377777777777778,-0.01308996938995747,-0.015271630954950384,0.0,4.662210764389853,-0.001090830782496456,0.4483314516060434,-0.1527731204446443,-0.15662157854389697,0.7048256038827629,0.6747969493968706,0.26883851941761866,0.4778809308314024,0.09615553033559161
1589550895.5921938,-0.03,-4.16,8.74,0.43,0.2788888888888889,-0.6377777777777778,-0.01090830782496456,-0.014180800172453926,-0.004363323129985824,4.662210764389853,-0.001090830782496456,0.4483314516060434,-0.15275026499433436,-0.1566906253878192,0.7048202964055221,0.6747916376442188,0.33337121366189926,0.41713108403018173,0.11283535227748562
