time,acc raw,,,,,,mag raw,,,,,,gyr raw,,,,,,orientation fusion,,,,,,quaternion fusion,,,,,,,,IR on A0,IR on A1,IR on A2
1589551228.1155117,30,0,89,254,111,3,137,1,32,1,196,253,0,0,7,0,188,255,96,17,26,0,154,1,25,47,231,245,252,245,239,40,0.1857,0.1554,0.4057
1589551228.1212788,33,0,93,254,106,3,137,1,32,1,196,253,254,255,255,255,197,255,96,17,26,0,154,1,28,47,232,245,251,245,235,40,0.1857,0.1554,0.4057
1589551228.1281397,34,0,94,254,102,3,137,1,32,1,196,253,247,255,252,255,198,255,97,17,26,0,154,1,31,47,233,245,250,245,232,40,0.1857,0.1554,0.4057
1589551228.139041,32,0,94,254,103,3,137,1,32,1,196,253,247,255,249,255,195,255,97,17,26,0,154,1,35,47,233,245,250,245,228,40,0.1632,0.1486,0.437
1589551228.1536863,34,0,97,254,110,3,137,1,32,1,196,253,242,255,249,255,189,255,98,17,27,0,154,1,38,47,233,245,248,245,223,40,0.1642,0.1339,0.4047
1589551228.1597164,32,0,95,254,120,3,144,1,36,1,215,253,246,255,252,255,182,255,99,17,27,0,154,1,42,47,234,245,246,245,218,40,0.1642,0.1339,0.4047
1589551228.1726406,34,0,99,254,116,3,144,1,36,1,215,253,248,255,1,0,181,255,99,17,27,0,154,1,46,47,235,245,245,245,214,40,0.1711,0.1251,0.3988
1589551228.1789784,38,0,105,254,111,3,144,1,36,1,215,253,252,255,8,0,179,255,100,17,28,0,154,1,51,47,236,245,244,245,209,40,0.1711,0.1251,0.3988
1589551228.191738,39,0,103,254,108,3,144,1,36,1,215,253,4,0,15,0,174,255,101,17,28,0,154,1,55,47,236,245,244,245,203,40,0.1642,0.1593,0.4057
1589551228.2005358,35,0,103,254,112,3,144,1,36,1,215,253,8,0,14,0,166,255,102,17,28,0,154,1,61,47,237,245,244,245,197,40,0.1642,0.1593,0.4057
1589551228.2090712,35,0,97,254,115,3,150,1,36,1,215,253,5,0,11,0,155,255,103,17,28,0,154,1,66,47,237,245,243,245,190,40,0.1632,0.1593,0.4057
1589551228.2195103,34,0,95,254,120,3,150,1,36,1,215,253,8,0,9,0,151,255,104,17,29,0,154,1,72,47,239,245,242,245,184,40,0.1632,0.1281,0.4008
1589551228.2295043,35,0,98,254,97,3,150,1,36,1,215,253,11,0,16,0,149,255,105,17,29,0,153,1,79,47,240,245,242,245,177,40,0.173,0.1398,0.4008
1589551228.2385714,33,0,96,254,100,3,150,1,36,1,215,253,3,0,13,0,142,255,106,17,30,0,153,1,85,47,241,245,241,245,169,40,0.173,0.1398,0.4076
1589551228.2506726,36,0,97,254,113,3,150,1,36,1,215,253,253,255,3,0,135,255,107,17,30,0,153,1,92,47,243,245,239,245,161,40,0.1711,0.1202,0.3998
1589551228.2580938,36,0,84,254,113,3,155,1,43,1,196,253,253,255,3,0,126,255,109,17,31,0,153,1,99,47,244,245,238,245,153,40,0.1711,0.1202,0.3998
1589551228.269616,33,0,87,254,107,3,155,1,43,1,196,253,0,0,13,0,121,255,110,17,31,0,153,1,106,47,245,245,237,245,144,40,0.1779,0.1261,0.4037
1589551228.279004,36,0,93,254,96,3,155,1,43,1,196,253,255,255,9,0,116,255,111,17,32,0,153,1,114,47,247,245,235,245,135,40,0.1779,0.1261,0.4037
1589551228.2889943,36,0,97,254,99,3,155,1,43,1,196,253,247,255,253,255,103,255,113,17,32,0,153,1,122,47,249,245,233,245,125,40,0.175,0.1271,0.4575
1589551228.3018045,41,0,89,254,121,3,155,1,43,1,196,253,251,255,248,255,85,255,115,17,33,0,153,1,132,47,252,245,230,245,114,40,0.174,0.1271,0.4575
1589551228.3094695,41,0,93,254,112,3,150,1,43,1,215,253,0,0,12,0,64,255,116,17,34,0,153,1,143,47,254,245,229,245,102,40,0.174,0.1261,0.4076
1589551228.3242247,39,0,93,254,116,3,150,1,43,1,215,253,6,0,13,0,52,255,118,17,34,0,153,1,154,47,0,246,227,245,89,40,0.174,0.1271,0.4594
1589551228.330452,41,0,94,254,105,3,150,1,43,1,215,253,8,0,13,0,50,255,120,17,35,0,153,1,165,47,2,246,225,245,75,40,0.174,0.1271,0.4594
1589551228.343461,41,0,93,254,108,3,150,1,43,1,215,253,2,0,14,0,47,255,123,17,36,0,153,1,177,47,4,246,223,245,61,40,0.1681,0.1251,0.4037
1589551228.3515592,42,0,91,254,114,3,150,1,43,1,215,253,252,255,8,0,41,255,125,17,37,0,153,1,189,47,7,246,220,245,47,40,0.1681,0.1251,0.4037
1589551228.3591535,41,0,96,254,111,3,131,1,60,1,202,253,250,255,9,0,38,255,127,17,38,0,153,1,201,47,10,246,217,245,33,40,0.1945,0.1251,0.4037
1589551228.3694553,45,0,93,254,114,3,131,1,60,1,202,253,245,255,1,0,36,255,129,17,39,0,153,1,212,47,12,246,213,245,19,40,0.1945,0.1369,0.4057
1589551228.3800297,52,0,94,254,108,3,131,1,60,1,202,253,245,255,253,255,28,255,131,17,40,0,153,1,225,47,15,246,210,245,4,40,0.1564,0.1369,0.4057
1589551228.3897057,52,0,97,254,107,3,131,1,60,1,202,253,249,255,8,0,20,255,133,17,41,0,153,1,237,47,18,246,206,245,245,39,0.1564,0.1388,0.4057
1589551228.4018629,50,0,96,254,110,3,131,1,60,1,202,253,255,255,10,0,6,255,136,17,42,0,153,1,251,47,21,246,204,245,228,39,0.1642,0.2072,0.4057
1589551228.408649,46,0,92,254,113,3,121,1,60,1,208,253,254,255,10,0,2,255,138,17,43,0,152,1,9,48,24,246,201,245,212,39,0.1642,0.2072,0.4096
1589551228.4192133,46,0,95,254,115,3,121,1,60,1,208,253,253,255,7,0,6,255,141,17,44,0,152,1,22,48,27,246,198,245,195,39,0.1681,0.1916,0.4096
1589551228.4298325,51,0,101,254,95,3,121,1,60,1,208,253,248,255,3,0,9,255,143,17,45,0,152,1,36,48,31,246,194,245,179,39,0.1681,0.1916,0.4477
1589551228.4417515,51,0,85,254,122,3,121,1,60,1,208,253,245,255,0,0,3,255,146,17,46,0,152,1,49,48,34,246,190,245,163,39,0.1711,0.1251,0.4145
1589551228.4535997,50,0,90,254,113,3,121,1,60,1,208,253,251,255,11,0,4,255,148,17,47,0,152,1,63,48,36,246,188,245,146,39,0.1711,0.1251,0.4145
1589551228.4597437,45,0,87,254,114,3,115,1,43,1,189,253,1,0,23,0,9,255,150,17,47,0,152,1,76,48,39,246,186,245,130,39,0.1711,0.1349,0.4145
1589551228.476089,43,0,86,254,114,3,115,1,43,1,189,253,4,0,23,0,25,255,153,17,48,0,152,1,89,48,41,246,184,245,114,39,0.174,0.1232,0.435
1589551228.4823163,42,0,96,254,87,3,115,1,43,1,189,253,7,0,21,0,41,255,155,17,49,0,152,1,101,48,42,246,183,245,100,39,0.174,0.1232,0.435
1589551228.4960992,53,0,93,254,109,3,115,1,43,1,189,253,252,255,7,0,54,255,157,17,50,0,152,1,111,48,45,246,180,245,87,39,0.1711,0.1232,0.4682
1589551228.5026844,66,0,92,254,125,3,115,1,43,1,189,253,245,255,245,255,58,255,159,17,51,0,152,1,122,48,48,246,176,245,74,39,0.1711,0.1232,0.4682
1589551228.5143247,56,0,100,254,106,3,126,1,67,1,215,253,254,255,4,0,52,255,161,17,52,0,152,1,133,48,51,246,174,245,60,39,0.173,0.1554,0.4106
1589551228.520125,63,0,94,254,115,3,126,1,67,1,215,253,249,255,7,0,47,255,163,17,52,0,152,1,144,48,54,246,171,245,46,39,0.173,0.1554,0.4106
1589551228.534342,58,0,92,254,106,3,126,1,67,1,215,253,248,255,4,0,47,255,165,17,53,0,151,1,155,48,57,246,168,245,33,39,0.1711,0.1349,0.435
1589551228.540299,62,0,89,254,111,3,126,1,67,1,215,253,254,255,15,0,48,255,167,17,54,0,151,1,166,48,59,246,166,245,19,39,0.1711,0.1349,0.435
1589551228.5544434,70,0,96,254,115,3,126,1,67,1,215,253,17,0,30,0,48,255,169,17,55,0,151,1,178,48,61,246,166,245,5,39,0.174,0.1711,0.4106
1589551228.5601645,57,0,99,254,99,3,115,1,67,1,221,253,31,0,50,0,34,255,171,17,55,0,151,1,191,48,64,246,168,245,246,38,0.174,0.1711,0.4106
1589551228.5726225,57,0,96,254,100,3,115,1,67,1,221,253,28,0,50,0,25,255,174,17,56,0,150,1,204,48,66,246,170,245,230,38,0.1711,0.1408,0.4037
1589551228.5812309,60,0,93,254,99,3,115,1,67,1,221,253,16,0,29,0,29,255,176,17,56,0,150,1,216,48,69,246,170,245,215,38,0.1711,0.1408,0.4037
1589551228.5917687,62,0,93,254,111,3,115,1,67,1,221,253,12,0,22,0,32,255,178,17,57,0,150,1,229,48,72,246,169,245,200,38,0.2033,0.1593,0.4037
1589551228.602735,57,0,91,254,112,3,115,1,67,1,221,253,12,0,27,0,36,255,180,17,58,0,149,1,241,48,74,246,169,245,186,38,0.2033,0.1593,0.4086
1589551228.6133664,55,0,90,254,117,3,121,1,67,1,189,253,11,0,21,0,45,255,182,17,58,0,149,1,252,48,77,246,168,245,171,38,0.1711,0.131,0.4066
1589551228.6258414,59,0,90,254,113,3,121,1,67,1,189,253,6,0,19,0,64,255,184,17,59,0,149,1,7,49,78,246,167,245,158,38,0.1994,0.1593,0.4066
1589551228.6319606,59,0,91,254,102,3,121,1,67,1,189,253,4,0,17,0,88,255,186,17,60,0,149,1,16,49,80,246,166,245,147,38,0.1994,0.1593,0.4086
1589551228.6413767,59,0,87,254,105,3,121,1,67,1,189,253,2,0,15,0,111,255,187,17,60,0,149,1,23,49,81,246,165,245,137,38,0.1994,0.1593,0.4086
1589551228.652967,58,0,88,254,106,3,121,1,67,1,189,253,253,255,15,0,130,255,189,17,60,0,149,1,30,49,82,246,164,245,129,38,0.173,0.1212,0.4076
1589551228.659988,45,0,95,254,108,3,121,1,73,1,189,253,251,255,12,0,151,255,190,17,61,0,149,1,36,49,83,246,163,245,121,38,0.173,0.1212,0.4076
1589551228.669069,45,0,95,254,108,3,121,1,73,1,189,253,251,255,12,0,151,255,190,17,61,0,149,1,36,49,83,246,163,245,121,38,0.1965,0.1378,0.4076
1589551228.6762893,43,0,90,254,105,3,121,1,73,1,189,253,248,255,4,0,180,255,190,17,61,0,149,1,40,49,84,246,162,245,116,38,0.1965,0.1378,0.4076
1589551228.6907134,87,0,102,254,116,3,121,1,73,1,189,253,247,255,239,255,231,255,191,17,62,0,149,1,43,49,86,246,159,245,112,38,0.2023,0.132,0.4115
1589551228.7032976,101,0,113,254,114,3,121,1,73,1,189,253,2,0,245,255,223,255,191,17,62,0,149,1,44,49,87,246,158,245,110,38,0.2151,0.132,0.4115
1589551228.7105327,110,0,118,254,111,3,115,1,67,1,215,253,8,0,2,0,185,255,192,17,62,0,149,1,48,49,88,246,157,245,105,38,0.2151,0.1476,0.4125
1589551228.723728,122,0,117,254,110,3,115,1,67,1,215,253,0,0,5,0,107,255,193,17,63,0,149,1,56,49,90,246,155,245,95,38,0.1584,0.2092,0.4125
1589551228.731421,57,0,135,254,98,3,115,1,67,1,215,253,241,255,253,255,252,254,196,17,64,0,149,1,69,49,92,246,151,245,78,38,0.1584,0.2092,0.4125
1589551228.7444332,54,0,120,254,101,3,115,1,67,1,215,253,213,255,230,255,182,254,199,17,65,0,149,1,85,49,96,246,143,245,55,38,0.1896,0.2102,0.4135
1589551228.7534804,93,0,84,254,148,3,115,1,67,1,215,253,201,255,209,255,189,254,202,17,67,0,149,1,101,49,99,246,132,245,34,38,0.1896,0.2102,0.4135
1589551228.7601316,80,0,85,254,142,3,108,1,80,1,202,253,230,255,236,255,195,254,205,17,69,0,149,1,116,49,103,246,126,245,12,38,0.1711,0.2102,0.4135
1589551228.7668657,80,0,85,254,142,3,108,1,80,1,202,253,230,255,236,255,195,254,205,17,69,0,149,1,116,49,103,246,126,245,12,38,0.1711,0.1916,0.4194
1589551228.7786217,79,0,94,254,102,3,108,1,80,1,202,253,6,0,32,0,199,254,208,17,70,0,149,1,133,49,105,246,124,245,247,37,0.1877,0.1261,0.433
1589551228.784935,86,0,90,254,103,3,108,1,80,1,202,253,22,0,44,0,195,254,211,17,71,0,149,1,150,49,109,246,124,245,225,37,0.1877,0.1261,0.433
1589551228.7927098,82,0,98,254,100,3,108,1,80,1,202,253,30,0,50,0,192,254,215,17,72,0,148,1,168,49,113,246,124,245,204,37,0.1877,0.1261,0.433
1589551228.803184,58,0,89,254,101,3,108,1,80,1,202,253,31,0,58,0,188,254,218,17,72,0,147,1,185,49,117,246,126,245,181,37,0.1662,0.1388,0.4389
1589551228.8112483,57,0,82,254,114,3,115,1,84,1,202,253,21,0,46,0,217,254,221,17,73,0,147,1,201,49,120,246,126,245,161,37,0.1662,0.1388,0.4389
1589551228.8211935,52,0,80,254,116,3,115,1,84,1,202,253,11,0,31,0,7,255,223,17,74,0,147,1,215,49,123,246,126,245,144,37,0.1877,0.1593,0.437
1589551228.8375757,52,0,78,254,108,3,115,1,84,1,202,253,5,0,25,0,68,255,225,17,75,0,147,1,225,49,124,246,125,245,131,37,0.1711,0.1222,0.4076
1589551228.8436098,74,0,92,254,113,3,115,1,84,1,202,253,254,255,17,0,125,255,227,17,75,0,147,1,232,49,125,246,124,245,122,37,0.1711,0.1222,0.4076
1589551228.854277,80,0,103,254,110,3,115,1,84,1,202,253,252,255,4,0,170,255,227,17,75,0,146,1,236,49,127,246,123,245,116,37,0.2023,0.1222,0.4076
1589551228.860616,84,0,107,254,104,3,108,1,80,1,189,253,243,255,250,255,187,255,228,17,76,0,147,1,239,49,127,246,122,245,111,37,0.2023,0.1554,0.4076
1589551228.867144,84,0,107,254,104,3,108,1,80,1,189,253,243,255,250,255,187,255,228,17,76,0,147,1,239,49,127,246,122,245,111,37,0.2023,0.1554,0.4145
1589551228.8772702,103,0,124,254,87,3,108,1,80,1,189,253,230,255,227,255,178,255,229,17,76,0,147,1,243,49,127,246,117,245,106,37,0.1593,0.13,0.4115
1589551228.8832045,108,0,128,254,87,3,108,1,80,1,189,253,209,255,197,255,155,255,230,17,77,0,147,1,246,49,129,246,110,245,99,37,0.1593,0.13,0.4115
1589551228.8949838,111,0,125,254,101,3,108,1,80,1,189,253,178,255,168,255,106,255,231,17,78,0,148,1,252,49,130,246,98,245,89,37,0.1887,0.1505,0.4154
1589551228.9036088,87,0,126,254,122,3,108,1,80,1,189,253,162,255,156,255,51,255,233,17,80,0,149,1,3,50,132,246,83,245,75,37,0.1887,0.1505,0.4154
1589551228.915398,77,0,134,254,112,3,108,1,84,1,196,253,171,255,172,255,25,255,235,17,82,0,149,1,13,50,134,246,70,245,59,37,0.175,0.1349,0.4135
1589551228.9216042,78,0,166,254,101,3,108,1,84,1,196,253,185,255,191,255,36,255,237,17,83,0,150,1,22,50,135,246,60,245,44,37,0.175,0.1349,0.4135
1589551228.9317791,54,0,222,254,79,3,108,1,84,1,196,253,173,255,186,255,32,255,239,17,85,0,150,1,31,50,136,246,48,245,29,37,0.2102,0.131,0.4135
1589551228.9370813,54,0,222,254,79,3,108,1,84,1,196,253,173,255,186,255,32,255,239,17,85,0,150,1,31,50,136,246,48,245,29,37,0.2102,0.131,0.4203
1589551228.9433622,10,0,4,255,219,3,108,1,84,1,196,253,113,255,146,255,7,255,241,17,87,0,152,1,40,50,136,246,30,245,11,37,0.2102,0.131,0.4203
1589551228.9548316,236,255,17,255,147,3,108,1,84,1,196,253,82,255,141,255,255,254,243,17,89,0,153,1,49,50,134,246,10,245,249,36,0.175,0.1408,0.4106
1589551228.9615185,2,0,19,255,59,3,97,1,84,1,196,253,213,255,16,0,151,255,245,17,89,0,154,1,54,50,131,246,8,245,241,36,0.175,0.1408,0.4106
1589551228.9725506,22,0,250,254,117,3,97,1,84,1,196,253,46,0,19,0,126,0,243,17,89,0,153,1,48,50,132,246,13,245,250,36,0.1789,0.1408,0.4506
1589551228.9880152,2,0,18,255,101,3,97,1,84,1,196,253,244,255,218,255,28,1,241,17,88,0,154,1,33,50,129,246,13,245,13,37,0.174,0.1427,0.4653
1589551228.994599,12,0,255,254,120,3,97,1,84,1,196,253,252,255,226,255,173,1,236,17,86,0,154,1,11,50,124,246,17,245,43,37,0.174,0.1427,0.4653
1589551229.0095923,24,0,252,254,106,3,97,1,84,1,196,253,21,0,225,255,79,2,230,17,84,0,154,1,238,49,118,246,23,245,83,37,0.173,0.1329,0.4536
1589551229.0161505,31,0,245,254,125,3,102,1,104,1,196,253,4,0,216,255,227,2,223,17,81,0,155,1,200,49,109,246,30,245,134,37,0.173,0.1329,0.4536
1589551229.0279715,43,0,220,254,105,3,102,1,104,1,196,253,8,0,212,255,82,3,215,17,78,0,156,1,156,49,99,246,38,245,191,37,0.2004,0.131,0.4712
1589551229.0341158,45,0,216,254,124,3,102,1,104,1,196,253,21,0,213,255,158,3,206,17,75,0,156,1,108,49,89,246,48,245,254,37,0.2004,0.131,0.4712
1589551229.0471098,39,0,212,254,119,3,102,1,104,1,196,253,7,0,201,255,207,3,196,17,71,0,157,1,57,49,78,246,57,245,64,38,0.1691,0.1359,0.4516
1589551229.054371,52,0,216,254,113,3,102,1,104,1,196,253,19,0,212,255,3,4,186,17,67,0,157,1,3,49,66,246,69,245,133,38,0.1691,0.1359,0.4516
1589551229.0660813,49,0,208,254,109,3,91,1,104,1,202,253,16,0,204,255,44,4,176,17,63,0,158,1,203,48,55,246,80,245,205,38,0.1603,0.1926,0.4516
1589551229.0734544,50,0,206,254,118,3,91,1,104,1,202,253,9,0,193,255,70,4,165,17,59,0,158,1,144,48,42,246,91,245,21,39,0.1603,0.1926,0.4741
1589551229.0841935,40,0,210,254,96,3,91,1,104,1,202,253,12,0,191,255,90,4,154,17,55,0,157,1,88,48,43,246,115,245,98,39,0.172,0.1926,0.4741
1589551229.0941517,28,0,195,254,106,3,91,1,104,1,202,253,25,0,189,255,112,4,143,17,50,0,155,1,29,48,43,246,138,245,176,39,0.172,0.1398,0.4477
1589551229.1058629,26,0,183,254,133,3,91,1,104,1,202,253,17,0,187,255,188,4,131,17,45,0,154,1,221,47,38,246,160,245,1,40,0.1672,0.1251,0.4809
1589551229.1128898,36,0,196,254,96,3,121,1,84,1,189,253,28,0,200,255,226,4,119,17,41,0,154,1,155,47,33,246,182,245,85,40,0.1672,0.1251,0.4809
1589551229.1231449,30,0,179,254,124,3,121,1,84,1,189,253,20,0,191,255,229,4,107,17,36,0,153,1,87,47,27,246,202,245,168,40,0.1691,0.1369,0.4809
1589551229.1379364,19,0,177,254,92,3,121,1,84,1,189,253,26,0,199,255,247,4,94,17,31,0,152,1,18,47,20,246,222,245,251,40,0.1711,0.1329,0.4213
1589551229.1438563,13,0,178,254,135,3,121,1,84,1,189,253,27,0,198,255,36,5,81,17,26,0,151,1,201,46,11,246,243,245,81,41,0.1711,0.1329,0.5161
1589551229.1606917,5,0,181,254,98,3,121,1,84,1,189,253,26,0,187,255,98,5,68,17,21,0,151,1,124,46,2,246,6,246,170,41,0.1711,0.1222,0.4555
1589551229.1667807,10,0,184,254,90,3,137,1,43,1,183,253,31,0,190,255,156,5,54,17,15,0,150,1,43,46,247,245,26,246,6,42,0.1711,0.1222,0.4555
1589551229.173482,10,0,172,254,133,3,137,1,43,1,183,253,13,0,167,255,191,5,39,17,10,0,150,1,215,45,237,245,44,246,99,42,0.1711,0.1222,0.4555
1589551229.1861172,2,0,172,254,106,3,137,1,43,1,183,253,31,0,181,255,220,5,25,17,4,0,149,1,129,45,226,245,64,246,193,42,0.172,0.1095,0.4301
1589551229.1960232,255,255,169,254,135,3,137,1,43,1,183,253,26,0,171,255,6,6,9,17,0,0,149,1,39,45,214,245,83,246,34,43,0.1701,0.1095,0.4301
1589551229.2064013,247,255,184,254,90,3,137,1,43,1,183,253,35,0,185,255,44,6,250,16,250,255,148,1,202,44,201,245,104,246,132,43,0.1701,0.1241,0.4203
1589551229.2181156,238,255,183,254,131,3,155,1,36,1,170,253,24,0,168,255,80,6,234,16,244,255,148,1,106,44,189,245,124,246,231,43,0.175,0.1134,0.4262
1589551229.2253659,244,255,183,254,129,3,155,1,36,1,170,253,31,0,189,255,122,6,218,16,238,255,147,1,7,44,174,245,146,246,76,44,0.175,0.1134,0.4262
1589551229.2375019,247,255,201,254,94,3,155,1,36,1,170,253,37,0,180,255,153,6,201,16,232,255,146,1,161,43,161,245,168,246,177,44,0.1701,0.1232,0.2551
1589551229.245271,246,255,199,254,139,3,155,1,36,1,170,253,35,0,170,255,159,6,185,16,225,255,145,1,58,43,148,245,189,246,23,45,0.1701,0.1232,0.2551
1589551229.256962,235,255,200,254,107,3,155,1,36,1,170,253,39,0,173,255,162,6,168,16,219,255,144,1,210,42,135,245,211,246,123,45,0.2082,0.1447,0.2581
1589551229.263955,227,255,209,254,103,3,192,1,252,0,164,253,28,0,170,255,184,6,151,16,213,255,143,1,103,42,121,245,232,246,224,45,0.2082,0.1447,0.2581
1589551229.2742405,234,255,211,254,109,3,192,1,252,0,164,253,22,0,163,255,191,6,135,16,207,255,142,1,251,41,107,245,253,246,68,46,0.1672,0.1271,0.2581
1589551229.2844396,235,255,197,254,136,3,192,1,252,0,164,253,30,0,175,255,186,6,118,16,200,255,141,1,142,41,94,245,19,247,167,46,0.1672,0.1271,0.1945
1589551229.2945216,225,255,207,254,79,3,192,1,252,0,164,253,34,0,169,255,163,6,101,16,194,255,139,1,34,41,82,245,42,247,8,47,0.2023,0.1271,0.1945
1589551229.3122072,216,255,201,254,132,3,192,1,252,0,164,253,15,0,160,255,148,6,85,16,188,255,138,1,182,40,70,245,62,247,103,47,0.1711,0.1271,0.1935
1589551229.31766,209,255,202,254,102,3,185,1,222,0,157,253,41,0,183,255,156,6,68,16,182,255,136,1,73,40,58,245,86,247,197,47,0.1711,0.1271,0.1935
1589551229.3253822,220,255,202,254,124,3,185,1,222,0,157,253,32,0,166,255,154,6,52,16,176,255,134,1,219,39,47,245,108,247,34,48,0.1711,0.1271,0.1935
1589551229.3359473,215,255,215,254,119,3,185,1,222,0,157,253,28,0,181,255,122,6,35,16,171,255,133,1,111,39,37,245,131,247,125,48,0.1955,0.1711,0.1779
1589551229.3448985,209,255,206,254,114,3,185,1,222,0,157,253,29,0,170,255,49,6,20,16,165,255,130,1,7,39,31,245,154,247,211,48,0.1955,0.1711,0.1779
1589551229.3572578,207,255,218,254,137,3,185,1,222,0,157,253,17,0,168,255,230,5,5,16,161,255,128,1,164,38,27,245,175,247,37,49,0.1711,0.1408,0.173
1589551229.3670318,201,255,207,254,163,3,208,1,200,0,138,253,40,0,203,255,203,5,247,15,155,255,126,1,65,38,16,245,197,247,115,49,0.2111,0.1867,0.173
1589551229.374213,204,255,215,254,103,3,208,1,200,0,138,253,32,0,186,255,185,5,232,15,150,255,124,1,223,37,7,245,217,247,192,49,0.2111,0.1867,0.1818
1589551229.3895352,201,255,202,254,155,3,208,1,200,0,138,253,248,255,143,255,141,5,218,15,146,255,123,1,125,37,255,244,232,247,10,50,0.1896,0.1505,0.1808
1589551229.395836,194,255,213,254,98,3,208,1,200,0,138,253,14,0,185,255,82,5,205,15,142,255,120,1,35,37,0,245,253,247,81,50,0.1896,0.1505,0.1808
1589551229.4071534,185,255,209,254,134,3,208,1,200,0,138,253,23,0,186,255,17,5,193,15,138,255,117,1,204,36,4,245,17,248,149,50,0.1564,0.2493,0.1808
1589551229.4142814,185,255,221,254,104,3,219,1,156,0,112,253,28,0,213,255,222,4,181,15,135,255,114,1,121,36,7,245,39,248,213,50,0.1564,0.2493,0.1632
1589551229.4246528,187,255,224,254,124,3,219,1,156,0,112,253,23,0,208,255,167,4,169,15,132,255,111,1,41,36,14,245,60,248,18,51,0.1672,0.2493,0.1632
1589551229.4356349,184,255,217,254,93,3,219,1,156,0,112,253,24,0,214,255,116,4,158,15,129,255,108,1,221,35,20,245,80,248,76,51,0.1672,0.1906,0.1613
1589551229.4472501,173,255,226,254,130,3,219,1,156,0,112,253,5,0,193,255,55,4,148,15,126,255,106,1,148,35,28,245,97,248,131,51,0.1564,0.1906,0.1848
1589551229.4572093,174,255,232,254,140,3,219,1,156,0,112,253,12,0,193,255,16,4,138,15,124,255,102,1,78,35,39,245,115,248,184,51,0.1564,0.1906,0.1848
1589551229.4663346,159,255,227,254,111,3,217,1,134,0,95,253,25,0,208,255,231,3,128,15,122,255,99,1,10,35,47,245,134,248,235,51,0.1642,0.1408,0.1848
1589551229.4753585,161,255,243,254,136,3,217,1,134,0,95,253,255,255,207,255,210,3,118,15,120,255,97,1,199,34,56,245,152,248,28,52,0.1642,0.1408,0.2102
1589551229.4867015,163,255,0,255,87,3,217,1,134,0,95,253,18,0,226,255,206,3,109,15,117,255,93,1,132,34,63,245,173,248,77,52,0.1505,0.1505,0.2004
1589551229.495698,160,255,242,254,150,3,217,1,134,0,95,253,19,0,226,255,194,3,100,15,115,255,90,1,67,34,73,245,194,248,125,52,0.1505,0.1505,0.2004
1589551229.508042,157,255,247,254,121,3,217,1,134,0,95,253,12,0,242,255,177,3,91,15,113,255,87,1,2,34,80,245,214,248,171,52,0.1672,0.1349,0.172
1589551229.518938,159,255,251,254,84,3,206,1,84,0,56,253,17,0,232,255,156,3,82,15,111,255,84,1,194,33,88,245,233,248,216,52,0.1877,0.1134,0.172
1589551229.5260293,155,255,240,254,128,3,206,1,84,0,56,253,248,255,214,255,115,3,73,15,109,255,81,1,133,33,97,245,249,248,3,53,0.1877,0.1134,0.176
1589551229.5407574,154,255,248,254,88,3,206,1,84,0,56,253,247,255,228,255,81,3,65,15,108,255,79,1,74,33,104,245,8,249,44,53,0.1711,0.1271,0.172
1589551229.5466726,140,255,236,254,99,3,206,1,84,0,56,253,233,255,196,255,57,3,57,15,106,255,77,1,15,33,111,245,20,249,83,53,0.1711,0.1271,0.172
1589551229.5616207,164,255,31,255,46,3,206,1,84,0,56,253,247,255,207,255,58,3,49,15,104,255,76,1,211,32,106,245,29,249,121,53,0.1945,0.1134,0.2141
1589551229.567124,137,255,237,254,188,3,188,1,25,0,82,253,241,255,206,255,66,3,41,15,101,255,74,1,150,32,102,245,38,249,158,53,0.1945,0.1134,0.2141
1589551229.5794873,119,255,213,254,215,3,188,1,25,0,82,253,3,0,238,255,67,3,33,15,99,255,73,1,89,32,95,245,49,249,195,53,0.172,0.1232,0.176
1589551229.585689,143,255,4,255,0,3,188,1,25,0,82,253,39,0,26,0,68,3,25,15,95,255,71,1,29,32,87,245,65,249,231,53,0.172,0.1232,0.176
1589551229.5984163,133,255,244,254,144,3,188,1,25,0,82,253,217,255,197,255,41,3,17,15,93,255,70,1,225,31,83,245,71,249,11,54,0.1711,0.1349,0.176
1589551229.6074843,125,255,241,254,118,3,188,1,25,0,82,253,244,255,157,255,21,3,9,15,92,255,69,1,166,31,82,245,78,249,46,54,0.1711,0.1349,0.218
1589551229.6185248,138,255,4,255,129,3,201,1,253,255,95,253,243,255,223,255,27,3,1,15,89,255,68,1,107,31,77,245,87,249,80,54,0.173,0.1359,0.1848
1589551229.6258597,137,255,19,255,98,3,201,1,253,255,95,253,228,255,68,0,26,3,249,14,86,255,67,1,49,31,64,245,99,249,113,54,0.173,0.1359,0.1848
1589551229.637082,119,255,248,254,171,3,201,1,253,255,95,253,242,255,227,255,4,3,242,14,84,255,66,1,248,30,58,245,108,249,145,54,0.1701,0.1251,0.2102
1589551229.6471202,137,255,11,255,53,3,201,1,253,255,95,253,10,0,253,255,253,2,235,14,82,255,63,1,193,30,65,245,125,249,179,54,0.1701,0.1251,0.2102
