time,pos_x,pos_y,pos_z,q,p1,p2,p3
1589552480.5435612,-0.0,0.2339111789299329,0.56,-0.1609167320321972,-0.1598684109269919,0.5948074501805217,0.771201655696811
1589552480.5535612,-0.0,0.2339111789299329,0.56,-0.16129826939086192,-0.1604438921505294,0.5947643052500823,0.7710356792647746
1589552480.5635612,-0.0,0.2339111789299329,0.56,-0.1615236693364232,-0.16049291054918735,0.594567662887471,0.7711299226010632
1589552480.5735612,-0.0,0.2339111789299329,0.56,-0.1619075125910153,-0.16039559425357874,0.5949009442133262,0.7708126035831143
1589552480.5835612,-0.0,0.2339111789299329,0.56,-0.16199538878141861,-0.16061619247005837,0.5950146276213942,0.7706604319738937
1589552480.5935612,-0.0,0.2339111789299329,0.56,-0.1619529100505758,-0.16072669655479135,0.5946794034047738,0.7709050438554148
1589552480.6035612,-0.0,0.2339111789299329,0.56,-0.16185718242602792,-0.16050020109051838,0.5944517699404055,0.7711478211105363
1589552480.6135612,-0.0,0.2339111789299329,0.56,-0.16173332125746537,-0.16004243363433943,0.5944309734520572,0.7712849986952521
1589552480.6235611,-0.0,0.2339111789299329,0.56,-0.16175832350480066,-0.1597904838658453,0.5946195884922357,0.7711865662788163
1589552480.6335611,-0.0,0.2339111789299329,0.56,-0.16180796057189634,-0.15959862587308904,0.5940888178695988,0.7716248437588166
1589552480.6435611,-0.0,0.2339111789299329,0.56,-0.16185758626321187,-0.15936585681751464,0.5935757794012485,0.7720572179067487
1589552480.653561,-0.0,0.2339111789299329,0.56,-0.16167269574562557,-0.15940624744516674,0.5932444189021789,0.7723422986438004
1589552480.663561,-0.0,0.2339111789299329,0.56,-0.16166041113940066,-0.1593603358658781,0.5930757439332338,0.7724838784691851
1589552480.673561,-0.0,0.2339111789299329,0.56,-0.16081441621588868,-0.15979258842160415,0.5927700586708795,0.7728057374885237
1589552480.683561,-0.0,0.2339111789299329,0.56,-0.16096905337026393,-0.1596491732919241,0.5927705273398668,0.7728028132753535
1589552480.693561,-0.0,0.2339111789299329,0.56,-0.1610841245633048,-0.15931276042978348,0.5928340602620281,0.7727995311294718
1589552480.703561,-0.0,0.2339111789299329,0.56,-0.16110792184670003,-0.15946141722758583,0.5924669994924401,0.7730453388473671
1589552480.713561,-0.0,0.2339111789299329,0.56,-0.16127245411901756,-0.1598084694505662,0.5919604104444433,0.7733274274595024
1589552480.723561,-0.0,0.2339111789299329,0.56,-0.16112462835827668,-0.15975315471528917,0.5917620074595674,0.773521481524483
1589552480.733561,-0.0,0.2339111789299329,0.56,-0.1606133796852861,-0.16037089801030746,0.5916387438452915,0.7735942665271482
1589552480.743561,-0.0,0.2339111789299329,0.56,-0.16086455807429428,-0.16044361606092897,0.5913090136163798,0.773779079365288
1589552480.753561,-0.0,0.2339111789299329,0.56,-0.1610503646993942,-0.15996394135182687,0.5910750370370119,0.7740184604878165
1589552480.763561,-0.0,0.2339111789299329,0.56,-0.16119868336529045,-0.160131775491794,0.5906311237337787,0.7742917205897519
1589552480.773561,-0.0,0.2339111789299329,0.56,-0.1609739820121142,-0.16007847141679288,0.5905511693991571,0.7744104684700553
1589552480.783561,-0.0,0.2339111789299329,0.56,-0.16098014416709583,-0.16030015321151644,0.5908250280992995,0.7741543745130558
1589552480.793561,-0.0,0.2339111789299329,0.56,-0.16069935799063192,-0.16086491785876514,0.5906280341174339,0.7742458142752207
1589552480.803561,-0.0,0.2339111789299329,0.56,-0.1602495392668162,-0.16088686487970394,0.5899956995988476,0.77481624874603
1589552480.813561,-0.0,0.2339111789299329,0.56,-0.16014079883675725,-0.1607179322797602,0.589679582511044,0.7751146018739601
1589552480.823561,-0.0,0.2339111789299329,0.56,-0.1604986174800878,-0.16073372617855147,0.5890962191637058,0.775480704555326
1589552480.833561,-0.0,0.2339111789299329,0.56,-0.1604448493047075,-0.16044380814178597,0.5888213993383504,0.7757605870231065
1589552480.843561,-0.0,0.2339111789299329,0.56,-0.16029644989045663,-0.16023029606226497,0.5885823633851511,0.7760167991911568
1589552480.853561,-0.0,0.2339111789299329,0.56,-0.16005557810489693,-0.16040359118679423,0.5884103329810045,0.7761611809525464
1589552480.863561,-0.0,0.2339111789299329,0.56,-0.16013641641731724,-0.16000045218339187,0.5882096540556718,0.7763797869606026
1589552480.873561,-0.0,0.2339111789299329,0.56,-0.16024035301249218,-0.16011929298577832,0.5880232178768426,0.7764750548046344
1589552480.883561,-0.0,0.2339111789299329,0.56,-0.16056613982060486,-0.15994136436383985,0.5880277279847397,0.7764410192167173
1589552480.893561,-0.0,0.2339111789299329,0.56,-0.1604968790510961,-0.15961629029646884,0.5877566420115837,0.7767273732571175
1589552480.9035609,-0.0,0.2339111789299329,0.56,-0.16012932072082103,-0.15993533816231828,0.5873034974451959,0.7770803528735665
1589552480.9135609,-0.0,0.2339111789299329,0.56,-0.16003104721821287,-0.16025904593603818,0.5868616021298079,0.7773677058309607
1589552480.9235609,-0.0,0.2339111789299329,0.56,-0.1599218989025697,-0.16005621949522958,0.5864168091778174,0.7777675218678013
1589552480.9335608,-0.0,0.2339111789299329,0.56,-0.15922855470082595,-0.16061771379650266,0.5856812819550796,0.7783480045729317
1589552480.9435608,-0.0,0.2339111789299329,0.56,-0.15867563283094321,-0.16084800338388486,0.5855902935163816,0.7784818078482603
